atomtype,cuttoff,cliques,distance,metric,code,class,auc
CA,1.5,5,6,Srel,1E8X,ATP,0.608974358974
CA,1.5,5,6,Tanimoto,1E8X,ATP,0.608974358974
CA,1.5,5,6,GO,1E8X,ATP,0.576048951049
CA,1.5,5,6,aaScore08,1E8X,ATP,0.488927738928
CA,1.5,5,6,aaScore05,1E8X,ATP,0.480769230769
CA,1.5,5,6,SrelScore08,1E8X,ATP,0.614219114219
CA,1.5,5,6,SrelScore05,1E8X,ATP,0.633741258741
CA,1.5,5,6,SOScore08,1E8X,ATP,0.501456876457
CA,1.5,5,6,SOScore05,1E8X,ATP,0.547494172494
CA,1.5,5,6,RMSD,1TID,ATP,0.496066433566
CA,1.5,5,6,SO,1TID,ATP,0.567016317016
CA,1.5,5,6,Srel,1TID,ATP,0.513694638695
CA,1.5,5,6,Tanimoto,1TID,ATP,0.513694638695
CA,1.5,5,6,GO,1TID,ATP,0.477855477855
CA,1.5,5,6,aaScore08,1TID,ATP,0.493444055944
CA,1.5,5,6,aaScore05,1TID,ATP,0.51048951049
CA,1.5,5,6,SrelScore08,1TID,ATP,0.508012820513
CA,1.5,5,6,SrelScore05,1TID,ATP,0.492424242424
CA,1.5,5,6,SOScore08,1TID,ATP,0.546328671329
CA,1.5,5,6,SOScore05,1TID,ATP,0.530594405594
CA,1.5,5,6,RMSD,1KVK,ATP,0.624854312354
CA,1.5,5,6,SO,1KVK,ATP,0.503933566434
CA,1.5,5,6,Srel,1KVK,ATP,0.506264568765
CA,1.5,5,6,Tanimoto,1KVK,ATP,0.506264568765
CA,1.5,5,6,GO,1KVK,ATP,0.527534965035
CA,1.5,5,6,aaScore08,1KVK,ATP,0.450466200466
CA,1.5,5,6,aaScore05,1KVK,ATP,0.454836829837
CA,1.5,5,6,SrelScore08,1KVK,ATP,0.512820512821
CA,1.5,5,6,SrelScore05,1KVK,ATP,0.519522144522
CA,1.5,5,6,SOScore08,1KVK,ATP,0.512237762238
CA,1.5,5,6,SOScore05,1KVK,ATP,0.511072261072
CA,1.5,5,6,RMSD,1O9T,ATP,0.514131701632
CA,1.5,5,6,SO,1O9T,ATP,0.503496503497
CA,1.5,5,6,Srel,1O9T,ATP,0.520541958042
CA,1.5,5,6,Tanimoto,1O9T,ATP,0.520541958042
CA,1.5,5,6,GO,1O9T,ATP,0.514568764569
CA,1.5,5,6,aaScore08,1O9T,ATP,0.50101981352
CA,1.5,5,6,aaScore05,1O9T,ATP,0.500437062937
CA,1.5,5,6,SrelScore08,1O9T,ATP,0.518648018648
CA,1.5,5,6,SrelScore05,1O9T,ATP,0.516317016317
CA,1.5,5,6,SOScore08,1O9T,ATP,0.505973193473
CA,1.5,5,6,SOScore05,1O9T,ATP,0.505973193473
CA,1.5,5,6,RMSD,1A49,ATP,0.362616550117
CA,1.5,5,6,SO,1A49,ATP,0.417103729604
CA,1.5,5,6,Srel,1A49,ATP,0.4206002331
CA,1.5,5,6,Tanimoto,1A49,ATP,0.4206002331
CA,1.5,5,6,GO,1A49,ATP,0.4206002331
CA,1.5,5,6,aaScore08,1A49,ATP,0.399621212121
CA,1.5,5,6,aaScore05,1A49,ATP,0.395979020979
CA,1.5,5,6,SrelScore08,1A49,ATP,0.417249417249
CA,1.5,5,6,SrelScore05,1A49,ATP,0.409236596737
CA,1.5,5,6,SOScore08,1A49,ATP,0.413898601399
CA,1.5,5,6,SOScore05,1A49,ATP,0.402534965035
CA,1.5,5,6,RMSD,1A0I,ATP,0.504079254079
CA,1.5,5,6,SO,1A0I,ATP,0.545891608392
CA,1.5,5,6,Srel,1A0I,ATP,0.653554778555
CA,1.5,5,6,Tanimoto,1A0I,ATP,0.653554778555
CA,1.5,5,6,GO,1A0I,ATP,0.519522144522
CA,1.5,5,6,aaScore08,1A0I,ATP,0.575757575758
CA,1.5,5,6,aaScore05,1A0I,ATP,0.585081585082
CA,1.5,5,6,SrelScore08,1A0I,ATP,0.659090909091
CA,1.5,5,6,SrelScore05,1A0I,ATP,0.651806526807
CA,1.5,5,6,SOScore08,1A0I,ATP,0.5456002331
CA,1.5,5,6,SOScore05,1A0I,ATP,0.544434731935
CA,1.5,5,6,RMSD,1GWE,HEM,0.416015625
CA,1.5,5,6,SO,1GWE,HEM,0.597916666667
CA,1.5,5,6,Srel,1GWE,HEM,0.69296875
CA,1.5,5,6,Tanimoto,1GWE,HEM,0.69296875
CA,1.5,5,6,GO,1GWE,HEM,0.435416666667
CA,1.5,5,6,aaScore08,1GWE,HEM,0.641927083333
CA,1.5,5,6,aaScore05,1GWE,HEM,0.646875
CA,1.5,5,6,SrelScore08,1GWE,HEM,0.669791666667
CA,1.5,5,6,SrelScore05,1GWE,HEM,0.601302083333
CA,1.5,5,6,SOScore08,1GWE,HEM,0.580208333333
CA,1.5,5,6,SOScore05,1GWE,HEM,0.528125
CA,1.5,5,6,RMSD,1PO5,HEM,0.53046875
CA,1.5,5,6,SO,1PO5,HEM,0.47578125
CA,1.5,5,6,Srel,1PO5,HEM,0.527864583333
CA,1.5,5,6,Tanimoto,1PO5,HEM,0.527864583333
CA,1.5,5,6,GO,1PO5,HEM,0.526041666667
CA,1.5,5,6,aaScore08,1PO5,HEM,0.562369791667
CA,1.5,5,6,aaScore05,1PO5,HEM,0.56171875
CA,1.5,5,6,SrelScore08,1PO5,HEM,0.539713541667
CA,1.5,5,6,SrelScore05,1PO5,HEM,0.535677083333
CA,1.5,5,6,SOScore08,1PO5,HEM,0.47265625
CA,1.5,5,6,SOScore05,1PO5,HEM,0.490625
CA,1.5,5,6,RMSD,1NP4,HEM,0.413541666667
CA,1.5,5,6,SO,1NP4,HEM,0.370442708333
CA,1.5,5,6,Srel,1NP4,HEM,0.346744791667
CA,1.5,5,6,Tanimoto,1NP4,HEM,0.346744791667
CA,1.5,5,6,GO,1NP4,HEM,0.447916666667
CA,1.5,5,6,aaScore08,1NP4,HEM,0.378125
CA,1.5,5,6,aaScore05,1NP4,HEM,0.384114583333
CA,1.5,5,6,SrelScore08,1NP4,HEM,0.340494791667
CA,1.5,5,6,SrelScore05,1NP4,HEM,0.339973958333
CA,1.5,5,6,SOScore08,1NP4,HEM,0.354427083333
CA,1.5,5,6,SOScore05,1NP4,HEM,0.355989583333
CA,1.5,5,6,RMSD,2CPO,HEM,0.613411458333
CA,1.5,5,6,SO,2CPO,HEM,0.434505208333
CA,1.5,5,6,Srel,2CPO,HEM,0.488411458333
CA,1.5,5,6,Tanimoto,2CPO,HEM,0.488411458333
CA,1.5,5,6,GO,2CPO,HEM,0.482291666667
CA,1.5,5,6,aaScore08,2CPO,HEM,0.490755208333
CA,1.5,5,6,aaScore05,2CPO,HEM,0.503776041667
CA,1.5,5,6,SrelScore08,2CPO,HEM,0.49140625
CA,1.5,5,6,SrelScore05,2CPO,HEM,0.48359375
CA,1.5,5,6,SOScore08,2CPO,HEM,0.448697916667
CA,1.5,5,6,SOScore05,2CPO,HEM,0.453645833333
CA,1.5,5,6,RMSD,1QPA,HEM,0.467317708333
CA,1.5,5,6,SO,1QPA,HEM,0.486588541667
CA,1.5,5,6,Srel,1QPA,HEM,0.579427083333
CA,1.5,5,6,Tanimoto,1QPA,HEM,0.579427083333
CA,1.5,5,6,GO,1QPA,HEM,0.470833333333
CA,1.5,5,6,aaScore08,1QPA,HEM,0.565755208333
CA,1.5,5,6,aaScore05,1QPA,HEM,0.571744791667
CA,1.5,5,6,SrelScore08,1QPA,HEM,0.578776041667
CA,1.5,5,6,SrelScore05,1QPA,HEM,0.534895833333
CA,1.5,5,6,SOScore08,1QPA,HEM,0.472135416667
CA,1.5,5,6,SOScore05,1QPA,HEM,0.480598958333
CA,1.5,5,6,RMSD,1EW0,HEM,0.6484375
CA,1.5,5,6,SO,1EW0,HEM,0.355598958333
CA,1.5,5,6,Srel,1EW0,HEM,0.3984375
CA,1.5,5,6,Tanimoto,1EW0,HEM,0.3984375
CA,1.5,5,6,GO,1EW0,HEM,0.613802083333
CA,1.5,5,6,aaScore08,1EW0,HEM,0.4
CA,1.5,5,6,aaScore05,1EW0,HEM,0.403125
CA,1.5,5,6,SrelScore08,1EW0,HEM,0.4265625
CA,1.5,5,6,SrelScore05,1EW0,HEM,0.498177083333
CA,1.5,5,6,SOScore08,1EW0,HEM,0.379947916667
CA,1.5,5,6,SOScore05,1EW0,HEM,0.449348958333
CA,1.5,5,6,RMSD,1QLA,HEM,0.529427083333
CA,1.5,5,6,SO,1QLA,HEM,0.634114583333
CA,1.5,5,6,Srel,1QLA,HEM,0.703515625
CA,1.5,5,6,Tanimoto,1QLA,HEM,0.703515625
CA,1.5,5,6,GO,1QLA,HEM,0.652994791667
CA,1.5,5,6,aaScore08,1QLA,HEM,0.674479166667
CA,1.5,5,6,aaScore05,1QLA,HEM,0.663151041667
CA,1.5,5,6,SrelScore08,1QLA,HEM,0.709895833333
CA,1.5,5,6,SrelScore05,1QLA,HEM,0.703776041667
CA,1.5,5,6,SOScore08,1QLA,HEM,0.648177083333
CA,1.5,5,6,SOScore05,1QLA,HEM,0.669140625
CA,1.5,5,6,RMSD,1D7C,HEM,0.464192708333
CA,1.5,5,6,SO,1D7C,HEM,0.475
CA,1.5,5,6,Srel,1D7C,HEM,0.532291666667
CA,1.5,5,6,Tanimoto,1D7C,HEM,0.532291666667
CA,1.5,5,6,GO,1D7C,HEM,0.578515625
CA,1.5,5,6,aaScore08,1D7C,HEM,0.572135416667
CA,1.5,5,6,aaScore05,1D7C,HEM,0.565885416667
CA,1.5,5,6,SrelScore08,1D7C,HEM,0.534375
CA,1.5,5,6,SrelScore05,1D7C,HEM,0.563541666667
CA,1.5,5,6,SOScore08,1D7C,HEM,0.480338541667
CA,1.5,5,6,SOScore05,1D7C,HEM,0.495963541667
CA,1.5,5,6,RMSD,1SOX,HEM,0.431901041667
CA,1.5,5,6,SO,1SOX,HEM,0.6625
CA,1.5,5,6,Srel,1SOX,HEM,0.662760416667
CA,1.5,5,6,Tanimoto,1SOX,HEM,0.662760416667
CA,1.5,5,6,GO,1SOX,HEM,0.589453125
CA,1.5,5,6,aaScore08,1SOX,HEM,0.69140625
CA,1.5,5,6,aaScore05,1SOX,HEM,0.682291666667
CA,1.5,5,6,SrelScore08,1SOX,HEM,0.664713541667
CA,1.5,5,6,SrelScore05,1SOX,HEM,0.65234375
CA,1.5,5,6,SOScore08,1SOX,HEM,0.661328125
CA,1.5,5,6,SOScore05,1SOX,HEM,0.644401041667
CA,1.5,5,6,RMSD,1PP9,HEM,0.59609375
CA,1.5,5,6,SO,1PP9,HEM,0.655078125
CA,1.5,5,6,Srel,1PP9,HEM,0.686848958333
CA,1.5,5,6,Tanimoto,1PP9,HEM,0.686848958333
CA,1.5,5,6,GO,1PP9,HEM,0.584635416667
CA,1.5,5,6,aaScore08,1PP9,HEM,0.688020833333
CA,1.5,5,6,aaScore05,1PP9,HEM,0.690104166667
CA,1.5,5,6,SrelScore08,1PP9,HEM,0.699088541667
CA,1.5,5,6,SrelScore05,1PP9,HEM,0.692838541667
CA,1.5,5,6,SOScore08,1PP9,HEM,0.653385416667
CA,1.5,5,6,SOScore05,1PP9,HEM,0.656901041667
CA,1.5,5,6,RMSD,1D0C,HEM,0.515494791667
CA,1.5,5,6,SO,1D0C,HEM,0.4
CA,1.5,5,6,Srel,1D0C,HEM,0.378385416667
CA,1.5,5,6,Tanimoto,1D0C,HEM,0.378385416667
CA,1.5,5,6,GO,1D0C,HEM,0.400390625
CA,1.5,5,6,aaScore08,1D0C,HEM,0.430859375
CA,1.5,5,6,aaScore05,1D0C,HEM,0.435286458333
CA,1.5,5,6,SrelScore08,1D0C,HEM,0.358984375
CA,1.5,5,6,SrelScore05,1D0C,HEM,0.352994791667
CA,1.5,5,6,SOScore08,1D0C,HEM,0.379427083333
CA,1.5,5,6,SOScore05,1D0C,HEM,0.354427083333
CA,1.5,5,6,RMSD,1EQG,HEM,0.386458333333
CA,1.5,5,6,SO,1EQG,HEM,0.531510416667
CA,1.5,5,6,Srel,1EQG,HEM,0.594270833333
CA,1.5,5,6,Tanimoto,1EQG,HEM,0.594270833333
CA,1.5,5,6,GO,1EQG,HEM,0.588411458333
CA,1.5,5,6,aaScore08,1EQG,HEM,0.593098958333
CA,1.5,5,6,aaScore05,1EQG,HEM,0.586328125
CA,1.5,5,6,SrelScore08,1EQG,HEM,0.604557291667
CA,1.5,5,6,SrelScore05,1EQG,HEM,0.602994791667
CA,1.5,5,6,SOScore08,1EQG,HEM,0.541536458333
CA,1.5,5,6,SOScore05,1EQG,HEM,0.550390625
CA,1.5,5,6,RMSD,1QHU,HEM,0.32578125
CA,1.5,5,6,SO,1QHU,HEM,0.302734375
CA,1.5,5,6,Srel,1QHU,HEM,0.292317708333
CA,1.5,5,6,Tanimoto,1QHU,HEM,0.292317708333
CA,1.5,5,6,GO,1QHU,HEM,0.423307291667
CA,1.5,5,6,aaScore08,1QHU,HEM,0.325390625
CA,1.5,5,6,aaScore05,1QHU,HEM,0.325390625
CA,1.5,5,6,SrelScore08,1QHU,HEM,0.291796875
CA,1.5,5,6,SrelScore05,1QHU,HEM,0.289192708333
CA,1.5,5,6,SOScore08,1QHU,HEM,0.296614583333
CA,1.5,5,6,SOScore05,1QHU,HEM,0.297395833333
CA,1.5,5,6,RMSD,1NAZ,HEM,0.710546875
CA,1.5,5,6,SO,1NAZ,HEM,0.6359375
CA,1.5,5,6,Srel,1NAZ,HEM,0.64296875
CA,1.5,5,6,Tanimoto,1NAZ,HEM,0.64296875
CA,1.5,5,6,GO,1NAZ,HEM,0.716536458333
CA,1.5,5,6,aaScore08,1NAZ,HEM,0.645963541667
CA,1.5,5,6,aaScore05,1NAZ,HEM,0.642057291667
CA,1.5,5,6,SrelScore08,1NAZ,HEM,0.652994791667
CA,1.5,5,6,SrelScore05,1NAZ,HEM,0.68359375
CA,1.5,5,6,SOScore08,1NAZ,HEM,0.650651041667
CA,1.5,5,6,SOScore05,1NAZ,HEM,0.669921875
CA,1.5,5,6,RMSD,1IQC,HEM,0.58046875
CA,1.5,5,6,SO,1IQC,HEM,0.473046875
CA,1.5,5,6,Srel,1IQC,HEM,0.531380208333
CA,1.5,5,6,Tanimoto,1IQC,HEM,0.531380208333
CA,1.5,5,6,GO,1IQC,HEM,0.569921875
CA,1.5,5,6,aaScore08,1IQC,HEM,0.495572916667
CA,1.5,5,6,aaScore05,1IQC,HEM,0.482291666667
CA,1.5,5,6,SrelScore08,1IQC,HEM,0.544921875
CA,1.5,5,6,SrelScore05,1IQC,HEM,0.5640625
CA,1.5,5,6,SOScore08,1IQC,HEM,0.477994791667
CA,1.5,5,6,SOScore05,1IQC,HEM,0.521223958333
CA,1.5,5,6,RMSD,1DK0,HEM,0.483072916667
CA,1.5,5,6,SO,1DK0,HEM,0.426953125
CA,1.5,5,6,Srel,1DK0,HEM,0.442708333333
CA,1.5,5,6,Tanimoto,1DK0,HEM,0.442708333333
CA,1.5,5,6,GO,1DK0,HEM,0.438411458333
CA,1.5,5,6,aaScore08,1DK0,HEM,0.535807291667
CA,1.5,5,6,aaScore05,1DK0,HEM,0.531380208333
CA,1.5,5,6,SrelScore08,1DK0,HEM,0.422395833333
CA,1.5,5,6,SrelScore05,1DK0,HEM,0.410677083333
CA,1.5,5,6,SOScore08,1DK0,HEM,0.410416666667
CA,1.5,5,6,SOScore05,1DK0,HEM,0.412890625
CA,1.5,5,6,RMSD,1AMU,AMP,0.37588028169
CA,1.5,5,6,SO,1AMU,AMP,0.508362676056
CA,1.5,5,6,Srel,1AMU,AMP,0.579665492958
CA,1.5,5,6,Tanimoto,1AMU,AMP,0.579665492958
CA,1.5,5,6,GO,1AMU,AMP,0.401848591549
CA,1.5,5,6,aaScore08,1AMU,AMP,0.399207746479
CA,1.5,5,6,aaScore05,1AMU,AMP,0.403169014085
CA,1.5,5,6,SrelScore08,1AMU,AMP,0.570862676056
CA,1.5,5,6,SrelScore05,1AMU,AMP,0.53036971831
CA,1.5,5,6,SOScore08,1AMU,AMP,0.493838028169
CA,1.5,5,6,SOScore05,1AMU,AMP,0.46963028169
CA,1.5,5,6,RMSD,1JP4,AMP,0.350792253521
CA,1.5,5,6,SO,1JP4,AMP,0.521126760563
CA,1.5,5,6,Srel,1JP4,AMP,0.617077464789
CA,1.5,5,6,Tanimoto,1JP4,AMP,0.617077464789
CA,1.5,5,6,GO,1JP4,AMP,0.382922535211
CA,1.5,5,6,aaScore08,1JP4,AMP,0.494278169014
CA,1.5,5,6,aaScore05,1JP4,AMP,0.513644366197
CA,1.5,5,6,SrelScore08,1JP4,AMP,0.613116197183
CA,1.5,5,6,SrelScore05,1JP4,AMP,0.568221830986
CA,1.5,5,6,SOScore08,1JP4,AMP,0.503080985915
CA,1.5,5,6,SOScore05,1JP4,AMP,0.439700704225
CA,1.5,5,6,RMSD,1C0A,AMP,0.265845070423
CA,1.5,5,6,SO,1C0A,AMP,0.470950704225
CA,1.5,5,6,Srel,1C0A,AMP,0.588028169014
CA,1.5,5,6,Tanimoto,1C0A,AMP,0.588028169014
CA,1.5,5,6,GO,1C0A,AMP,0.416153169014
CA,1.5,5,6,aaScore08,1C0A,AMP,0.512323943662
CA,1.5,5,6,aaScore05,1C0A,AMP,0.512764084507
CA,1.5,5,6,SrelScore08,1C0A,AMP,0.572623239437
CA,1.5,5,6,SrelScore05,1C0A,AMP,0.540052816901
CA,1.5,5,6,SOScore08,1C0A,AMP,0.46610915493
CA,1.5,5,6,SOScore05,1C0A,AMP,0.446082746479
CA,1.5,5,6,RMSD,1CT9,AMP,0.547315140845
CA,1.5,5,6,SO,1CT9,AMP,0.298195422535
CA,1.5,5,6,Srel,1CT9,AMP,0.456205985915
CA,1.5,5,6,Tanimoto,1CT9,AMP,0.456205985915
CA,1.5,5,6,GO,1CT9,AMP,0.435959507042
CA,1.5,5,6,aaScore08,1CT9,AMP,0.266725352113
CA,1.5,5,6,aaScore05,1CT9,AMP,0.274647887324
CA,1.5,5,6,SrelScore08,1CT9,AMP,0.457966549296
CA,1.5,5,6,SrelScore05,1CT9,AMP,0.450704225352
CA,1.5,5,6,SOScore08,1CT9,AMP,0.329445422535
CA,1.5,5,6,SOScore05,1CT9,AMP,0.365536971831
CA,1.5,5,6,RMSD,1KHT,AMP,0.431117957746
CA,1.5,5,6,SO,1KHT,AMP,0.465228873239
CA,1.5,5,6,Srel,1KHT,AMP,0.478213028169
CA,1.5,5,6,Tanimoto,1KHT,AMP,0.478213028169
CA,1.5,5,6,GO,1KHT,AMP,0.44014084507
CA,1.5,5,6,aaScore08,1KHT,AMP,0.467649647887
CA,1.5,5,6,aaScore05,1KHT,AMP,0.470730633803
CA,1.5,5,6,SrelScore08,1KHT,AMP,0.477552816901
CA,1.5,5,6,SrelScore05,1KHT,AMP,0.471610915493
CA,1.5,5,6,SOScore08,1KHT,AMP,0.459066901408
CA,1.5,5,6,SOScore05,1KHT,AMP,0.444542253521
CA,1.5,5,6,RMSD,12AS,AMP,0.329225352113
CA,1.5,5,6,SO,12AS,AMP,0.542693661972
CA,1.5,5,6,Srel,12AS,AMP,0.640404929577
CA,1.5,5,6,Tanimoto,12AS,AMP,0.640404929577
CA,1.5,5,6,GO,12AS,AMP,0.37411971831
CA,1.5,5,6,aaScore08,12AS,AMP,0.531690140845
CA,1.5,5,6,aaScore05,12AS,AMP,0.549295774648
CA,1.5,5,6,SrelScore08,12AS,AMP,0.62235915493
CA,1.5,5,6,SrelScore05,12AS,AMP,0.558978873239
CA,1.5,5,6,SOScore08,12AS,AMP,0.522007042254
CA,1.5,5,6,SOScore05,12AS,AMP,0.477992957746
CA,1.5,5,6,RMSD,8GPB,AMP,0.388644366197
CA,1.5,5,6,SO,8GPB,AMP,0.383142605634
CA,1.5,5,6,Srel,8GPB,AMP,0.391285211268
CA,1.5,5,6,Tanimoto,8GPB,AMP,0.391285211268
CA,1.5,5,6,GO,8GPB,AMP,0.475352112676
CA,1.5,5,6,aaScore08,8GPB,AMP,0.378080985915
CA,1.5,5,6,aaScore05,8GPB,AMP,0.378080985915
CA,1.5,5,6,SrelScore08,8GPB,AMP,0.390845070423
CA,1.5,5,6,SrelScore05,8GPB,AMP,0.389964788732
CA,1.5,5,6,SOScore08,8GPB,AMP,0.381602112676
CA,1.5,5,6,SOScore05,8GPB,AMP,0.381602112676
CA,1.5,5,6,RMSD,1TB7,AMP,0.5
CA,1.5,5,6,SO,1TB7,AMP,0.5
CA,1.5,5,6,Srel,1TB7,AMP,0.5
CA,1.5,5,6,Tanimoto,1TB7,AMP,0.5
CA,1.5,5,6,GO,1TB7,AMP,0.5
CA,1.5,5,6,aaScore08,1TB7,AMP,0.5
CA,1.5,5,6,aaScore05,1TB7,AMP,0.5
CA,1.5,5,6,SrelScore08,1TB7,AMP,0.5
CA,1.5,5,6,SrelScore05,1TB7,AMP,0.5
CA,1.5,5,6,SOScore08,1TB7,AMP,0.5
CA,1.5,5,6,SOScore05,1TB7,AMP,0.5
CA,1.5,5,6,RMSD,1QB8,AMP,0.402288732394
CA,1.5,5,6,SO,1QB8,AMP,0.424955985915
CA,1.5,5,6,Srel,1QB8,AMP,0.568221830986
CA,1.5,5,6,Tanimoto,1QB8,AMP,0.568221830986
CA,1.5,5,6,GO,1QB8,AMP,0.453785211268
CA,1.5,5,6,aaScore08,1QB8,AMP,0.429577464789
CA,1.5,5,6,aaScore05,1QB8,AMP,0.431338028169
CA,1.5,5,6,SrelScore08,1QB8,AMP,0.561179577465
CA,1.5,5,6,SrelScore05,1QB8,AMP,0.541813380282
CA,1.5,5,6,SOScore08,1QB8,AMP,0.406029929577
CA,1.5,5,6,SOScore05,1QB8,AMP,0.444762323944
CA,1.5,5,6,RMSD,1JQI,FAD,0.327976190476
CA,1.5,5,6,SO,1JQI,FAD,0.290873015873
CA,1.5,5,6,Srel,1JQI,FAD,0.527380952381
CA,1.5,5,6,Tanimoto,1JQI,FAD,0.527380952381
CA,1.5,5,6,GO,1JQI,FAD,0.518849206349
CA,1.5,5,6,aaScore08,1JQI,FAD,0.793452380952
CA,1.5,5,6,aaScore05,1JQI,FAD,0.788293650794
CA,1.5,5,6,SrelScore08,1JQI,FAD,0.508531746032
CA,1.5,5,6,SrelScore05,1JQI,FAD,0.526587301587
CA,1.5,5,6,SOScore08,1JQI,FAD,0.290476190476
CA,1.5,5,6,SOScore05,1JQI,FAD,0.306746031746
CA,1.5,5,6,RMSD,1H69,FAD,0.322222222222
CA,1.5,5,6,SO,1H69,FAD,0.506349206349
CA,1.5,5,6,Srel,1H69,FAD,0.470634920635
CA,1.5,5,6,Tanimoto,1H69,FAD,0.470634920635
CA,1.5,5,6,GO,1H69,FAD,0.434523809524
CA,1.5,5,6,aaScore08,1H69,FAD,0.757341269841
CA,1.5,5,6,aaScore05,1H69,FAD,0.786706349206
CA,1.5,5,6,SrelScore08,1H69,FAD,0.456547619048
CA,1.5,5,6,SrelScore05,1H69,FAD,0.429563492063
CA,1.5,5,6,SOScore08,1H69,FAD,0.475198412698
CA,1.5,5,6,SOScore05,1H69,FAD,0.470436507937
CA,1.5,5,6,RMSD,1HSK,FAD,0.17123015873
CA,1.5,5,6,SO,1HSK,FAD,0.369841269841
CA,1.5,5,6,Srel,1HSK,FAD,0.652380952381
CA,1.5,5,6,Tanimoto,1HSK,FAD,0.652380952381
CA,1.5,5,6,GO,1HSK,FAD,0.42619047619
CA,1.5,5,6,aaScore08,1HSK,FAD,0.928571428571
CA,1.5,5,6,aaScore05,1HSK,FAD,0.925
CA,1.5,5,6,SrelScore08,1HSK,FAD,0.629365079365
CA,1.5,5,6,SrelScore05,1HSK,FAD,0.536904761905
CA,1.5,5,6,SOScore08,1HSK,FAD,0.358333333333
CA,1.5,5,6,SOScore05,1HSK,FAD,0.351587301587
CA,1.5,5,6,RMSD,1E8G,FAD,0.307936507937
CA,1.5,5,6,SO,1E8G,FAD,0.375396825397
CA,1.5,5,6,Srel,1E8G,FAD,0.580952380952
CA,1.5,5,6,Tanimoto,1E8G,FAD,0.580952380952
CA,1.5,5,6,GO,1E8G,FAD,0.503968253968
CA,1.5,5,6,aaScore08,1E8G,FAD,0.821428571429
CA,1.5,5,6,aaScore05,1E8G,FAD,0.818650793651
CA,1.5,5,6,SrelScore08,1E8G,FAD,0.564682539683
CA,1.5,5,6,SrelScore05,1E8G,FAD,0.554365079365
CA,1.5,5,6,SOScore08,1E8G,FAD,0.372619047619
CA,1.5,5,6,SOScore05,1E8G,FAD,0.396428571429
CA,1.5,5,6,RMSD,1POX,FAD,0.306944444444
CA,1.5,5,6,SO,1POX,FAD,0.269246031746
CA,1.5,5,6,Srel,1POX,FAD,0.583928571429
CA,1.5,5,6,Tanimoto,1POX,FAD,0.583928571429
CA,1.5,5,6,GO,1POX,FAD,0.509126984127
CA,1.5,5,6,aaScore08,1POX,FAD,0.745436507937
CA,1.5,5,6,aaScore05,1POX,FAD,0.742658730159
CA,1.5,5,6,SrelScore08,1POX,FAD,0.607738095238
CA,1.5,5,6,SrelScore05,1POX,FAD,0.578571428571
CA,1.5,5,6,SOScore08,1POX,FAD,0.272023809524
CA,1.5,5,6,SOScore05,1POX,FAD,0.306150793651
CA,1.5,5,6,RMSD,3GRS,FAD,0.287698412698
CA,1.5,5,6,SO,3GRS,FAD,0.30873015873
CA,1.5,5,6,Srel,3GRS,FAD,0.656746031746
CA,1.5,5,6,Tanimoto,3GRS,FAD,0.656746031746
CA,1.5,5,6,GO,3GRS,FAD,0.566865079365
CA,1.5,5,6,aaScore08,3GRS,FAD,0.799206349206
CA,1.5,5,6,aaScore05,3GRS,FAD,0.787698412698
CA,1.5,5,6,SrelScore08,3GRS,FAD,0.66626984127
CA,1.5,5,6,SrelScore05,3GRS,FAD,0.621031746032
CA,1.5,5,6,SOScore08,3GRS,FAD,0.30119047619
CA,1.5,5,6,SOScore05,3GRS,FAD,0.340476190476
CA,1.5,5,6,RMSD,1EVI,FAD,0.401785714286
CA,1.5,5,6,SO,1EVI,FAD,0.280952380952
CA,1.5,5,6,Srel,1EVI,FAD,0.566865079365
CA,1.5,5,6,Tanimoto,1EVI,FAD,0.566865079365
CA,1.5,5,6,GO,1EVI,FAD,0.486706349206
CA,1.5,5,6,aaScore08,1EVI,FAD,0.678571428571
CA,1.5,5,6,aaScore05,1EVI,FAD,0.679563492063
CA,1.5,5,6,SrelScore08,1EVI,FAD,0.551984126984
CA,1.5,5,6,SrelScore05,1EVI,FAD,0.540476190476
CA,1.5,5,6,SOScore08,1EVI,FAD,0.271825396825
CA,1.5,5,6,SOScore05,1EVI,FAD,0.294444444444
CA,1.5,5,6,RMSD,1K87,FAD,0.394642857143
CA,1.5,5,6,SO,1K87,FAD,0.308531746032
CA,1.5,5,6,Srel,1K87,FAD,0.521626984127
CA,1.5,5,6,Tanimoto,1K87,FAD,0.521626984127
CA,1.5,5,6,GO,1K87,FAD,0.579761904762
CA,1.5,5,6,aaScore08,1K87,FAD,0.711706349206
CA,1.5,5,6,aaScore05,1K87,FAD,0.713293650794
CA,1.5,5,6,SrelScore08,1K87,FAD,0.532142857143
CA,1.5,5,6,SrelScore05,1K87,FAD,0.557142857143
CA,1.5,5,6,SOScore08,1K87,FAD,0.31626984127
CA,1.5,5,6,SOScore05,1K87,FAD,0.35376984127
CA,1.5,5,6,RMSD,1JR8,FAD,0.478174603175
CA,1.5,5,6,SO,1JR8,FAD,0.668849206349
CA,1.5,5,6,Srel,1JR8,FAD,0.49880952381
CA,1.5,5,6,Tanimoto,1JR8,FAD,0.49880952381
CA,1.5,5,6,GO,1JR8,FAD,0.573214285714
CA,1.5,5,6,aaScore08,1JR8,FAD,0.732142857143
CA,1.5,5,6,aaScore05,1JR8,FAD,0.732738095238
CA,1.5,5,6,SrelScore08,1JR8,FAD,0.503174603175
