atomtype,cuttoff,clique,distance,metric,code,class,auc
CA,1.5,5,6,aaScore08,1CS1,LLP,0.85
CA,1.5,5,6,aaScore05,1CS1,LLP,0.7888888889
CA,1.5,5,6,SrelScore08,1CS1,LLP,0.8654320988
CA,1.5,5,6,SrelScore05,1CS1,LLP,0.9070987654
CA,1.5,5,6,SOScore08,1CS1,LLP,0.6293209877
CA,1.5,5,6,SOScore05,1CS1,LLP,0.724537037
CA,1.5,5,6,RMSD,2BMU,U5P,0.5391975309
CA,1.5,5,6,SO,2BMU,U5P,0.6577160494
CA,1.5,5,6,Srel,2BMU,U5P,0.6419753086
CA,1.5,5,6,Tanimoto,2BMU,U5P,0.6419753086
CA,1.5,5,6,GO,2BMU,U5P,0.5154320988
CA,1.5,5,6,aaScore08,2BMU,U5P,0.6200617284
CA,1.5,5,6,aaScore05,2BMU,U5P,0.6078703704
CA,1.5,5,6,SrelScore08,2BMU,U5P,0.6222222222
CA,1.5,5,6,SrelScore05,2BMU,U5P,0.5706790123
CA,1.5,5,6,SOScore08,2BMU,U5P,0.6564814815
CA,1.5,5,6,SOScore05,2BMU,U5P,0.6441358025
CA,1.5,5,6,RMSD,1DBT,U5P,0.6018518519
CA,1.5,5,6,SO,1DBT,U5P,0.7095679012
CA,1.5,5,6,Srel,1DBT,U5P,0.7385802469
CA,1.5,5,6,Tanimoto,1DBT,U5P,0.7385802469
CA,1.5,5,6,GO,1DBT,U5P,0.5783950617
CA,1.5,5,6,aaScore08,1DBT,U5P,0.712345679
CA,1.5,5,6,aaScore05,1DBT,U5P,0.7117283951
CA,1.5,5,6,SrelScore08,1DBT,U5P,0.7296296296
CA,1.5,5,6,SrelScore05,1DBT,U5P,0.6787037037
CA,1.5,5,6,SOScore08,1DBT,U5P,0.6796296296
CA,1.5,5,6,SOScore05,1DBT,U5P,0.6709876543
CA,1.5,5,6,RMSD,1G8O,U5P,0.5401234568
CA,1.5,5,6,SO,1G8O,U5P,0.6887345679
CA,1.5,5,6,Srel,1G8O,U5P,0.7070987654
CA,1.5,5,6,Tanimoto,1G8O,U5P,0.7070987654
CA,1.5,5,6,GO,1G8O,U5P,0.4195987654
CA,1.5,5,6,aaScore08,1G8O,U5P,0.6796296296
CA,1.5,5,6,aaScore05,1G8O,U5P,0.700308642
CA,1.5,5,6,SrelScore08,1G8O,U5P,0.688117284
CA,1.5,5,6,SrelScore05,1G8O,U5P,0.6111111111
CA,1.5,5,6,SOScore08,1G8O,U5P,0.6739197531
CA,1.5,5,6,SOScore05,1G8O,U5P,0.6410493827
CA,1.5,5,6,RMSD,2B56,U5P,0.4524691358
CA,1.5,5,6,SO,2B56,U5P,0.8469135802
CA,1.5,5,6,Srel,2B56,U5P,0.7651234568
CA,1.5,5,6,Tanimoto,2B56,U5P,0.7651234568
CA,1.5,5,6,GO,2B56,U5P,0.5185185185
CA,1.5,5,6,aaScore08,2B56,U5P,0.825617284
CA,1.5,5,6,aaScore05,2B56,U5P,0.8231481481
CA,1.5,5,6,SrelScore08,2B56,U5P,0.7395061728
CA,1.5,5,6,SrelScore05,2B56,U5P,0.6787037037
CA,1.5,5,6,SOScore08,2B56,U5P,0.8358024691
CA,1.5,5,6,SOScore05,2B56,U5P,0.7027777778
CA,1.5,5,6,RMSD,1WLJ,U5P,0.7641975309
CA,1.5,5,6,SO,1WLJ,U5P,0.7984567901
CA,1.5,5,6,Srel,1WLJ,U5P,0.7682098765
CA,1.5,5,6,Tanimoto,1WLJ,U5P,0.7682098765
CA,1.5,5,6,GO,1WLJ,U5P,0.6648148148
CA,1.5,5,6,aaScore08,1WLJ,U5P,0.7385802469
CA,1.5,5,6,aaScore05,1WLJ,U5P,0.7324074074
CA,1.5,5,6,SrelScore08,1WLJ,U5P,0.7703703704
CA,1.5,5,6,SrelScore05,1WLJ,U5P,0.775617284
CA,1.5,5,6,SOScore08,1WLJ,U5P,0.8018518519
CA,1.5,5,6,SOScore05,1WLJ,U5P,0.7956790123
CA,1.5,5,6,RMSD,1I5E,U5P,0.6395061728
CA,1.5,5,6,SO,1I5E,U5P,0.6132716049
CA,1.5,5,6,Srel,1I5E,U5P,0.5969135802
CA,1.5,5,6,Tanimoto,1I5E,U5P,0.5969135802
CA,1.5,5,6,GO,1I5E,U5P,0.5043209877
CA,1.5,5,6,aaScore08,1I5E,U5P,0.624691358
CA,1.5,5,6,aaScore05,1I5E,U5P,0.6265432099
CA,1.5,5,6,SrelScore08,1I5E,U5P,0.5787037037
CA,1.5,5,6,SrelScore05,1I5E,U5P,0.5790123457
CA,1.5,5,6,SOScore08,1I5E,U5P,0.6049382716
CA,1.5,5,6,SOScore05,1I5E,U5P,0.5793209877
CA,1.5,5,6,RMSD,1FGX,U5P,0.6320987654
CA,1.5,5,6,SO,1FGX,U5P,0.7759259259
CA,1.5,5,6,Srel,1FGX,U5P,0.7583333333
CA,1.5,5,6,Tanimoto,1FGX,U5P,0.7583333333
CA,1.5,5,6,GO,1FGX,U5P,0.6083333333
CA,1.5,5,6,aaScore08,1FGX,U5P,0.6851851852
CA,1.5,5,6,aaScore05,1FGX,U5P,0.6765432099
CA,1.5,5,6,SrelScore08,1FGX,U5P,0.7543209877
CA,1.5,5,6,SrelScore05,1FGX,U5P,0.7512345679
CA,1.5,5,6,SOScore08,1FGX,U5P,0.7765432099
CA,1.5,5,6,SOScore05,1FGX,U5P,0.7598765432
CA,1.5,5,6,RMSD,2J4J,U5P,0.7228395062
CA,1.5,5,6,SO,2J4J,U5P,0.6049382716
CA,1.5,5,6,Srel,2J4J,U5P,0.5388888889
CA,1.5,5,6,Tanimoto,2J4J,U5P,0.5388888889
CA,1.5,5,6,GO,2J4J,U5P,0.4094135802
CA,1.5,5,6,aaScore08,2J4J,U5P,0.4314814815
CA,1.5,5,6,aaScore05,2J4J,U5P,0.4240740741
CA,1.5,5,6,SrelScore08,2J4J,U5P,0.487654321
CA,1.5,5,6,SrelScore05,2J4J,U5P,0.4466049383
CA,1.5,5,6,SOScore08,2J4J,U5P,0.5790123457
CA,1.5,5,6,SOScore05,2J4J,U5P,0.536882716
CA,1.5,5,6,RMSD,2C37,U5P,0.8432098765
CA,1.5,5,6,SO,2C37,U5P,0.8611111111
CA,1.5,5,6,Srel,2C37,U5P,0.8725308642
CA,1.5,5,6,Tanimoto,2C37,U5P,0.8725308642
CA,1.5,5,6,GO,2C37,U5P,0.7216049383
CA,1.5,5,6,aaScore08,2C37,U5P,0.8802469136
CA,1.5,5,6,aaScore05,2C37,U5P,0.8719135802
CA,1.5,5,6,SrelScore08,2C37,U5P,0.8722222222
CA,1.5,5,6,SrelScore05,2C37,U5P,0.8765432099
CA,1.5,5,6,SOScore08,2C37,U5P,0.8820987654
CA,1.5,5,6,SOScore05,2C37,U5P,0.8820987654
CA,1.5,5,6,RMSD,2BLN,U5P,0.875308642
CA,1.5,5,6,SO,2BLN,U5P,0.8154320988
CA,1.5,5,6,Srel,2BLN,U5P,0.8265432099
CA,1.5,5,6,Tanimoto,2BLN,U5P,0.8265432099
CA,1.5,5,6,GO,2BLN,U5P,0.4728395062
CA,1.5,5,6,aaScore08,2BLN,U5P,0.775
CA,1.5,5,6,aaScore05,2BLN,U5P,0.787962963
CA,1.5,5,6,SrelScore08,2BLN,U5P,0.8179012346
CA,1.5,5,6,SrelScore05,2BLN,U5P,0.7972222222
CA,1.5,5,6,SOScore08,2BLN,U5P,0.7762345679
CA,1.5,5,6,SOScore05,2BLN,U5P,0.7762345679
CA,1.5,5,6,RMSD,1G8I,1PE,0.4438271605
CA,1.5,5,6,SO,1G8I,1PE,0.4578703704
CA,1.5,5,6,Srel,1G8I,1PE,0.450462963
CA,1.5,5,6,Tanimoto,1G8I,1PE,0.450462963
CA,1.5,5,6,GO,1G8I,1PE,0.4138888889
CA,1.5,5,6,aaScore08,1G8I,1PE,0.475462963
CA,1.5,5,6,aaScore05,1G8I,1PE,0.4759259259
CA,1.5,5,6,SrelScore08,1G8I,1PE,0.4455246914
CA,1.5,5,6,SrelScore05,1G8I,1PE,0.4402777778
CA,1.5,5,6,SOScore08,1G8I,1PE,0.4439814815
CA,1.5,5,6,SOScore05,1G8I,1PE,0.4439814815
CA,1.5,5,6,RMSD,2HAW,1PE,0.5
CA,1.5,5,6,SO,2HAW,1PE,0.5
CA,1.5,5,6,Srel,2HAW,1PE,0.5
CA,1.5,5,6,Tanimoto,2HAW,1PE,0.5
CA,1.5,5,6,GO,2HAW,1PE,0.5
CA,1.5,5,6,aaScore08,2HAW,1PE,0.5
CA,1.5,5,6,aaScore05,2HAW,1PE,0.5
CA,1.5,5,6,SrelScore08,2HAW,1PE,0.5
CA,1.5,5,6,SrelScore05,2HAW,1PE,0.5
CA,1.5,5,6,SOScore08,2HAW,1PE,0.5
CA,1.5,5,6,SOScore05,2HAW,1PE,0.5
CA,1.5,5,6,RMSD,1K87,1PE,0.4839506173
CA,1.5,5,6,SO,1K87,1PE,0.4916666667
CA,1.5,5,6,Srel,1K87,1PE,0.5024691358
CA,1.5,5,6,Tanimoto,1K87,1PE,0.5024691358
CA,1.5,5,6,GO,1K87,1PE,0.5009259259
CA,1.5,5,6,aaScore08,1K87,1PE,0.5101851852
CA,1.5,5,6,aaScore05,1K87,1PE,0.5064814815
CA,1.5,5,6,SrelScore08,1K87,1PE,0.5012345679
CA,1.5,5,6,SrelScore05,1K87,1PE,0.5009259259
CA,1.5,5,6,SOScore08,1K87,1PE,0.4888888889
CA,1.5,5,6,SOScore05,1K87,1PE,0.4919753086
CA,1.5,5,6,RMSD,2BYN,1PE,0.5
CA,1.5,5,6,SO,2BYN,1PE,0.5
CA,1.5,5,6,Srel,2BYN,1PE,0.5
CA,1.5,5,6,Tanimoto,2BYN,1PE,0.5
CA,1.5,5,6,GO,2BYN,1PE,0.5
CA,1.5,5,6,aaScore08,2BYN,1PE,0.5
CA,1.5,5,6,aaScore05,2BYN,1PE,0.5
CA,1.5,5,6,SrelScore08,2BYN,1PE,0.5
CA,1.5,5,6,SrelScore05,2BYN,1PE,0.5
CA,1.5,5,6,SOScore08,2BYN,1PE,0.5
CA,1.5,5,6,SOScore05,2BYN,1PE,0.5
CA,1.5,5,6,RMSD,1S7G,1PE,0.5
CA,1.5,5,6,SO,1S7G,1PE,0.5
CA,1.5,5,6,Srel,1S7G,1PE,0.5
CA,1.5,5,6,Tanimoto,1S7G,1PE,0.5
CA,1.5,5,6,GO,1S7G,1PE,0.5
CA,1.5,5,6,aaScore08,1S7G,1PE,0.5
CA,1.5,5,6,aaScore05,1S7G,1PE,0.5
CA,1.5,5,6,SrelScore08,1S7G,1PE,0.5
CA,1.5,5,6,SrelScore05,1S7G,1PE,0.5
CA,1.5,5,6,SOScore08,1S7G,1PE,0.5
CA,1.5,5,6,SOScore05,1S7G,1PE,0.5
CA,1.5,5,6,RMSD,2IDB,1PE,0.4421296296
CA,1.5,5,6,SO,2IDB,1PE,0.4342592593
CA,1.5,5,6,Srel,2IDB,1PE,0.4339506173
CA,1.5,5,6,Tanimoto,2IDB,1PE,0.4339506173
CA,1.5,5,6,GO,2IDB,1PE,0.4716049383
CA,1.5,5,6,aaScore08,2IDB,1PE,0.4300925926
CA,1.5,5,6,aaScore05,2IDB,1PE,0.4293209877
CA,1.5,5,6,SrelScore08,2IDB,1PE,0.4345679012
CA,1.5,5,6,SrelScore05,2IDB,1PE,0.4395061728
CA,1.5,5,6,SOScore08,2IDB,1PE,0.437345679
CA,1.5,5,6,SOScore05,2IDB,1PE,0.4404320988
CA,1.5,5,6,RMSD,1O57,1PE,0.2385802469
CA,1.5,5,6,SO,1O57,1PE,0.4095679012
CA,1.5,5,6,Srel,1O57,1PE,0.4098765432
CA,1.5,5,6,Tanimoto,1O57,1PE,0.4098765432
CA,1.5,5,6,GO,1O57,1PE,0.4337962963
CA,1.5,5,6,aaScore08,1O57,1PE,0.3833333333
CA,1.5,5,6,aaScore05,1O57,1PE,0.3783950617
CA,1.5,5,6,SrelScore08,1O57,1PE,0.4145061728
CA,1.5,5,6,SrelScore05,1O57,1PE,0.399382716
CA,1.5,5,6,SOScore08,1O57,1PE,0.4101851852
CA,1.5,5,6,SOScore05,1O57,1PE,0.4092592593
CA,1.5,5,6,RMSD,1Q0R,1PE,0.2742283951
CA,1.5,5,6,SO,1Q0R,1PE,0.2944444444
CA,1.5,5,6,Srel,1Q0R,1PE,0.3015432099
CA,1.5,5,6,Tanimoto,1Q0R,1PE,0.3015432099
CA,1.5,5,6,GO,1Q0R,1PE,0.4182098765
CA,1.5,5,6,aaScore08,1Q0R,1PE,0.325
CA,1.5,5,6,aaScore05,1Q0R,1PE,0.3206790123
CA,1.5,5,6,SrelScore08,1Q0R,1PE,0.3080246914
CA,1.5,5,6,SrelScore05,1Q0R,1PE,0.3212962963
CA,1.5,5,6,SOScore08,1Q0R,1PE,0.299691358
CA,1.5,5,6,SOScore05,1Q0R,1PE,0.3027777778
CA,1.5,5,6,RMSD,1ZX8,1PE,0.5
CA,1.5,5,6,SO,1ZX8,1PE,0.5
CA,1.5,5,6,Srel,1ZX8,1PE,0.5
CA,1.5,5,6,Tanimoto,1ZX8,1PE,0.5
CA,1.5,5,6,GO,1ZX8,1PE,0.5
CA,1.5,5,6,aaScore08,1ZX8,1PE,0.5
CA,1.5,5,6,aaScore05,1ZX8,1PE,0.5
CA,1.5,5,6,SrelScore08,1ZX8,1PE,0.5
CA,1.5,5,6,SrelScore05,1ZX8,1PE,0.5
CA,1.5,5,6,SOScore08,1ZX8,1PE,0.5
CA,1.5,5,6,SOScore05,1ZX8,1PE,0.5
CA,1.5,5,6,RMSD,1Y10,1PE,0.5385802469
CA,1.5,5,6,SO,1Y10,1PE,0.549691358
CA,1.5,5,6,Srel,1Y10,1PE,0.5577160494
CA,1.5,5,6,Tanimoto,1Y10,1PE,0.5577160494
CA,1.5,5,6,GO,1Y10,1PE,0.4561728395
CA,1.5,5,6,aaScore08,1Y10,1PE,0.562654321
CA,1.5,5,6,aaScore05,1Y10,1PE,0.5635802469
CA,1.5,5,6,SrelScore08,1Y10,1PE,0.5530864198
CA,1.5,5,6,SrelScore05,1Y10,1PE,0.5418209877
CA,1.5,5,6,SOScore08,1Y10,1PE,0.5459876543
CA,1.5,5,6,SOScore05,1Y10,1PE,0.5359567901
CA,1.5,5,6,RMSD,2FLS,GSH,0.3706790123
CA,1.5,5,6,SO,2FLS,GSH,0.8864197531
CA,1.5,5,6,Srel,2FLS,GSH,0.9067901235
CA,1.5,5,6,Tanimoto,2FLS,GSH,0.9067901235
CA,1.5,5,6,GO,2FLS,GSH,0.7703703704
CA,1.5,5,6,aaScore08,2FLS,GSH,0.8577160494
CA,1.5,5,6,aaScore05,2FLS,GSH,0.8509259259
CA,1.5,5,6,SrelScore08,2FLS,GSH,0.9077160494
CA,1.5,5,6,SrelScore05,2FLS,GSH,0.9061728395
CA,1.5,5,6,SOScore08,2FLS,GSH,0.8947530864
CA,1.5,5,6,SOScore05,2FLS,GSH,0.8851851852
CA,1.5,5,6,RMSD,1JLV,GSH,0.5021604938
CA,1.5,5,6,SO,1JLV,GSH,0.8280864198
CA,1.5,5,6,Srel,1JLV,GSH,0.8898148148
CA,1.5,5,6,Tanimoto,1JLV,GSH,0.8898148148
CA,1.5,5,6,GO,1JLV,GSH,0.8259259259
CA,1.5,5,6,aaScore08,1JLV,GSH,0.8135802469
CA,1.5,5,6,aaScore05,1JLV,GSH,0.7981481481
CA,1.5,5,6,SrelScore08,1JLV,GSH,0.8885802469
CA,1.5,5,6,SrelScore05,1JLV,GSH,0.8824074074
CA,1.5,5,6,SOScore08,1JLV,GSH,0.8354938272
CA,1.5,5,6,SOScore05,1JLV,GSH,0.8404320988
CA,1.5,5,6,RMSD,1Y1A,GSH,0.5
CA,1.5,5,6,SO,1Y1A,GSH,0.5
CA,1.5,5,6,Srel,1Y1A,GSH,0.5
CA,1.5,5,6,Tanimoto,1Y1A,GSH,0.5
CA,1.5,5,6,GO,1Y1A,GSH,0.5
CA,1.5,5,6,aaScore08,1Y1A,GSH,0.5
CA,1.5,5,6,aaScore05,1Y1A,GSH,0.5
CA,1.5,5,6,SrelScore08,1Y1A,GSH,0.5
CA,1.5,5,6,SrelScore05,1Y1A,GSH,0.5
CA,1.5,5,6,SOScore08,1Y1A,GSH,0.5
CA,1.5,5,6,SOScore05,1Y1A,GSH,0.5
CA,1.5,5,6,RMSD,1IYH,GSH,0.512345679
CA,1.5,5,6,SO,1IYH,GSH,0.8342592593
CA,1.5,5,6,Srel,1IYH,GSH,0.8990740741
CA,1.5,5,6,Tanimoto,1IYH,GSH,0.8990740741
CA,1.5,5,6,GO,1IYH,GSH,0.7765432099
CA,1.5,5,6,aaScore08,1IYH,GSH,0.8342592593
CA,1.5,5,6,aaScore05,1IYH,GSH,0.8083333333
CA,1.5,5,6,SrelScore08,1IYH,GSH,0.8969135802
CA,1.5,5,6,SrelScore05,1IYH,GSH,0.8895061728
CA,1.5,5,6,SOScore08,1IYH,GSH,0.8410493827
CA,1.5,5,6,SOScore05,1IYH,GSH,0.8407407407
CA,1.5,5,6,RMSD,1FW1,GSH,0.4972222222
CA,1.5,5,6,SO,1FW1,GSH,0.9101851852
CA,1.5,5,6,Srel,1FW1,GSH,0.912654321
CA,1.5,5,6,Tanimoto,1FW1,GSH,0.912654321
CA,1.5,5,6,GO,1FW1,GSH,0.8962962963
CA,1.5,5,6,aaScore08,1FW1,GSH,0.7959876543
CA,1.5,5,6,aaScore05,1FW1,GSH,0.750308642
CA,1.5,5,6,SrelScore08,1FW1,GSH,0.9114197531
CA,1.5,5,6,SrelScore05,1FW1,GSH,0.9101851852
CA,1.5,5,6,SOScore08,1FW1,GSH,0.9101851852
CA,1.5,5,6,SOScore05,1FW1,GSH,0.9101851852
CA,1.5,5,6,RMSD,2IMD,GSH,0.525462963
CA,1.5,5,6,SO,2IMD,GSH,0.7978395062
CA,1.5,5,6,Srel,2IMD,GSH,0.8780864198
CA,1.5,5,6,Tanimoto,2IMD,GSH,0.8780864198
CA,1.5,5,6,GO,2IMD,GSH,0.6148148148
CA,1.5,5,6,aaScore08,2IMD,GSH,0.8172839506
CA,1.5,5,6,aaScore05,2IMD,GSH,0.8200617284
CA,1.5,5,6,SrelScore08,2IMD,GSH,0.8694444444
CA,1.5,5,6,SrelScore05,2IMD,GSH,0.8305555556
CA,1.5,5,6,SOScore08,2IMD,GSH,0.7725308642
CA,1.5,5,6,SOScore05,2IMD,GSH,0.7354938272
CA,1.5,5,6,RMSD,1DUG,GSH,0.5567901235
CA,1.5,5,6,SO,1DUG,GSH,0.8466049383
CA,1.5,5,6,Srel,1DUG,GSH,0.9024691358
CA,1.5,5,6,Tanimoto,1DUG,GSH,0.9024691358
CA,1.5,5,6,GO,1DUG,GSH,0.8407407407
CA,1.5,5,6,aaScore08,1DUG,GSH,0.7891975309
CA,1.5,5,6,aaScore05,1DUG,GSH,0.7595679012
CA,1.5,5,6,SrelScore08,1DUG,GSH,0.9
CA,1.5,5,6,SrelScore05,1DUG,GSH,0.8950617284
CA,1.5,5,6,SOScore08,1DUG,GSH,0.8601851852
CA,1.5,5,6,SOScore05,1DUG,GSH,0.8595679012
CA,1.5,5,6,RMSD,1R4W,GSH,0.6166666667
CA,1.5,5,6,SO,1R4W,GSH,0.8033950617
CA,1.5,5,6,Srel,1R4W,GSH,0.887345679
CA,1.5,5,6,Tanimoto,1R4W,GSH,0.887345679
CA,1.5,5,6,GO,1R4W,GSH,0.8163580247
CA,1.5,5,6,aaScore08,1R4W,GSH,0.7611111111
CA,1.5,5,6,aaScore05,1R4W,GSH,0.7422839506
CA,1.5,5,6,SrelScore08,1R4W,GSH,0.887962963
CA,1.5,5,6,SrelScore05,1R4W,GSH,0.8830246914
CA,1.5,5,6,SOScore08,1R4W,GSH,0.8064814815
CA,1.5,5,6,SOScore05,1R4W,GSH,0.8231481481
CA,1.5,5,6,RMSD,1EEM,GSH,0.4719135802
CA,1.5,5,6,SO,1EEM,GSH,0.9138888889
CA,1.5,5,6,Srel,1EEM,GSH,0.9138888889
CA,1.5,5,6,Tanimoto,1EEM,GSH,0.9138888889
CA,1.5,5,6,GO,1EEM,GSH,0.925617284
CA,1.5,5,6,aaScore08,1EEM,GSH,0.8595679012
CA,1.5,5,6,aaScore05,1EEM,GSH,0.8361111111
CA,1.5,5,6,SrelScore08,1EEM,GSH,0.9138888889
CA,1.5,5,6,SrelScore05,1EEM,GSH,0.9138888889
CA,1.5,5,6,SOScore08,1EEM,GSH,0.9138888889
CA,1.5,5,6,SOScore05,1EEM,GSH,0.9138888889
CA,1.5,5,6,RMSD,2PBJ,GSH,0.5759259259
CA,1.5,5,6,SO,2PBJ,GSH,0.7987654321
CA,1.5,5,6,Srel,2PBJ,GSH,0.8802469136
CA,1.5,5,6,Tanimoto,2PBJ,GSH,0.8802469136
CA,1.5,5,6,GO,2PBJ,GSH,0.7817901235
CA,1.5,5,6,aaScore08,2PBJ,GSH,0.7219135802
CA,1.5,5,6,aaScore05,2PBJ,GSH,0.7089506173
CA,1.5,5,6,SrelScore08,2PBJ,GSH,0.8728395062
CA,1.5,5,6,SrelScore05,2PBJ,GSH,0.8456790123
CA,1.5,5,6,SOScore08,2PBJ,GSH,0.799382716
CA,1.5,5,6,SOScore05,2PBJ,GSH,0.8049382716
CA,1.5,5,6,RMSD,1UU1,PMP,0.3339506173
CA,1.5,5,6,SO,1UU1,PMP,0.3773148148
CA,1.5,5,6,Srel,1UU1,PMP,0.3802469136
CA,1.5,5,6,Tanimoto,1UU1,PMP,0.3802469136
CA,1.5,5,6,GO,1UU1,PMP,0.424691358
CA,1.5,5,6,aaScore08,1UU1,PMP,0.3888888889
CA,1.5,5,6,aaScore05,1UU1,PMP,0.3898148148
CA,1.5,5,6,SrelScore08,1UU1,PMP,0.3790123457
CA,1.5,5,6,SrelScore05,1UU1,PMP,0.3762345679
CA,1.5,5,6,SOScore08,1UU1,PMP,0.3757716049
CA,1.5,5,6,SOScore05,1UU1,PMP,0.3757716049
CA,1.5,5,6,RMSD,2C81,PMP,0.5217592593
CA,1.5,5,6,SO,2C81,PMP,0.7570987654
CA,1.5,5,6,Srel,2C81,PMP,0.8199074074
CA,1.5,5,6,Tanimoto,2C81,PMP,0.8199074074
CA,1.5,5,6,GO,2C81,PMP,0.6651234568
CA,1.5,5,6,aaScore08,2C81,PMP,0.7393518519
CA,1.5,5,6,aaScore05,2C81,PMP,0.7183641975
CA,1.5,5,6,SrelScore08,2C81,PMP,0.8033950617
CA,1.5,5,6,SrelScore05,2C81,PMP,0.7637345679
CA,1.5,5,6,SOScore08,2C81,PMP,0.7547839506
CA,1.5,5,6,SOScore05,2C81,PMP,0.7430555556
CA,1.5,5,6,RMSD,2E7U,PMP,0.5419753086
CA,1.5,5,6,SO,2E7U,PMP,0.7234567901
CA,1.5,5,6,Srel,2E7U,PMP,0.8033950617
CA,1.5,5,6,Tanimoto,2E7U,PMP,0.8033950617
CA,1.5,5,6,GO,2E7U,PMP,0.7314814815
CA,1.5,5,6,aaScore08,2E7U,PMP,0.7395061728
CA,1.5,5,6,aaScore05,2E7U,PMP,0.7203703704
CA,1.5,5,6,SrelScore08,2E7U,PMP,0.799691358
CA,1.5,5,6,SrelScore05,2E7U,PMP,0.7947530864
CA,1.5,5,6,SOScore08,2E7U,PMP,0.7364197531
CA,1.5,5,6,SOScore05,2E7U,PMP,0.737654321
CA,1.5,5,6,RMSD,1KTA,PMP,0.6174382716
CA,1.5,5,6,SO,1KTA,PMP,0.5762345679
CA,1.5,5,6,Srel,1KTA,PMP,0.637345679
CA,1.5,5,6,Tanimoto,1KTA,PMP,0.637345679
CA,1.5,5,6,GO,1KTA,PMP,0.5490740741
CA,1.5,5,6,aaScore08,1KTA,PMP,0.6391975309
CA,1.5,5,6,aaScore05,1KTA,PMP,0.6324074074
CA,1.5,5,6,SrelScore08,1KTA,PMP,0.6277777778
CA,1.5,5,6,SrelScore05,1KTA,PMP,0.6154320988
CA,1.5,5,6,SOScore08,1KTA,PMP,0.562037037
CA,1.5,5,6,SOScore05,1KTA,PMP,0.5638888889
CA,1.5,5,6,RMSD,1MDO,PMP,0.5845679012
CA,1.5,5,6,SO,1MDO,PMP,0.7074074074
CA,1.5,5,6,Srel,1MDO,PMP,0.7638888889
CA,1.5,5,6,Tanimoto,1MDO,PMP,0.7638888889
CA,1.5,5,6,GO,1MDO,PMP,0.725308642
CA,1.5,5,6,aaScore08,1MDO,PMP,0.7043209877
CA,1.5,5,6,aaScore05,1MDO,PMP,0.6895061728
CA,1.5,5,6,SrelScore08,1MDO,PMP,0.7669753086
CA,1.5,5,6,SrelScore05,1MDO,PMP,0.7725308642
CA,1.5,5,6,SOScore08,1MDO,PMP,0.712962963
CA,1.5,5,6,SOScore05,1MDO,PMP,0.7317901235
CA,1.5,5,6,RMSD,1A0G,PMP,0.5882716049
CA,1.5,5,6,SO,1A0G,PMP,0.599691358
CA,1.5,5,6,Srel,1A0G,PMP,0.6935185185
CA,1.5,5,6,Tanimoto,1A0G,PMP,0.6935185185
CA,1.5,5,6,GO,1A0G,PMP,0.6203703704
CA,1.5,5,6,aaScore08,1A0G,PMP,0.6530864198
CA,1.5,5,6,aaScore05,1A0G,PMP,0.6425925926
CA,1.5,5,6,SrelScore08,1A0G,PMP,0.7117283951
CA,1.5,5,6,SrelScore05,1A0G,PMP,0.7049382716
CA,1.5,5,6,SOScore08,1A0G,PMP,0.6203703704
CA,1.5,5,6,SOScore05,1A0G,PMP,0.6444444444
CA,1.5,5,6,RMSD,1ZC9,PMP,0.5975308642
CA,1.5,5,6,SO,1ZC9,PMP,0.7145061728
CA,1.5,5,6,Srel,1ZC9,PMP,0.7771604938
CA,1.5,5,6,Tanimoto,1ZC9,PMP,0.7771604938
CA,1.5,5,6,GO,1ZC9,PMP,0.7212962963
CA,1.5,5,6,aaScore08,1ZC9,PMP,0.7327160494
CA,1.5,5,6,aaScore05,1ZC9,PMP,0.7277777778
CA,1.5,5,6,SrelScore08,1ZC9,PMP,0.7802469136
CA,1.5,5,6,SrelScore05,1ZC9,PMP,0.7777777778
CA,1.5,5,6,SOScore08,1ZC9,PMP,0.712345679
CA,1.5,5,6,SOScore05,1ZC9,PMP,0.7320987654
CA,1.5,5,6,RMSD,1AIA,PMP,0.662345679
CA,1.5,5,6,SO,1AIA,PMP,0.6595679012
CA,1.5,5,6,Srel,1AIA,PMP,0.7141975309
CA,1.5,5,6,Tanimoto,1AIA,PMP,0.7141975309
CA,1.5,5,6,GO,1AIA,PMP,0.7327160494
CA,1.5,5,6,aaScore08,1AIA,PMP,0.6135802469
CA,1.5,5,6,aaScore05,1AIA,PMP,0.6037037037
CA,1.5,5,6,SrelScore08,1AIA,PMP,0.725308642
CA,1.5,5,6,SrelScore05,1AIA,PMP,0.7327160494
CA,1.5,5,6,SOScore08,1AIA,PMP,0.6725308642
CA,1.5,5,6,SOScore05,1AIA,PMP,0.7046296296
CA,1.5,5,6,RMSD,1FG7,PMP,0.4188271605
CA,1.5,5,6,SO,1FG7,PMP,0.7552469136
CA,1.5,5,6,Srel,1FG7,PMP,0.8206790123
CA,1.5,5,6,Tanimoto,1FG7,PMP,0.8206790123
CA,1.5,5,6,GO,1FG7,PMP,0.7478395062
CA,1.5,5,6,aaScore08,1FG7,PMP,0.749382716
CA,1.5,5,6,aaScore05,1FG7,PMP,0.7339506173
CA,1.5,5,6,SrelScore08,1FG7,PMP,0.8333333333
CA,1.5,5,6,SrelScore05,1FG7,PMP,0.8419753086
CA,1.5,5,6,SOScore08,1FG7,PMP,0.7716049383
CA,1.5,5,6,SOScore05,1FG7,PMP,0.7922839506
CA,1.5,5,6,RMSD,2CJG,PMP,0.4797839506
