Atomtypes,Cuttoff,Ncliques,Distance,Median(Score),Code,Class,AUC,Percent
CA_GRE,1.5,5,6,SO,1L7M,PO4,0.3203947368,0.0407070707
CA_GRE,1.5,5,6,Srel,1L7M,PO4,0.8888157895,0.0407070707
CA_GRE,1.5,5,6,Tanimoto,1L7M,PO4,0.8888157895,0.0407070707
CA_GRE,1.5,5,6,GO,1L7M,PO4,0.4766447368,0.0407070707
CA_GRE,1.5,5,6,aaScore08,1L7M,PO4,0.2930921053,0.0407070707
CA_GRE,1.5,5,6,aaScore05,1L7M,PO4,0.2927631579,0.0407070707
CA_GRE,1.5,5,6,SrelScore08,1L7M,PO4,0.8924342105,0.0407070707
CA_GRE,1.5,5,6,SrelScore05,1L7M,PO4,0.8848684211,0.0407070707
CA_GRE,1.5,5,6,SOScore08,1L7M,PO4,0.3315789474,0.0407070707
CA_GRE,1.5,5,6,SOScore05,1L7M,PO4,0.3539473684,0.0407070707
CA_GRE,1.5,5,6,RMSD,1QF5,PO4,0.6625,0.0407070707
CA_GRE,1.5,5,6,SO,1QF5,PO4,0.1684210526,0.0407070707
CA_GRE,1.5,5,6,Srel,1QF5,PO4,0.8151315789,0.0407070707
CA_GRE,1.5,5,6,Tanimoto,1QF5,PO4,0.8151315789,0.0407070707
CA_GRE,1.5,5,6,GO,1QF5,PO4,0.4907894737,0.0407070707
CA_GRE,1.5,5,6,aaScore08,1QF5,PO4,0.1730263158,0.0407070707
CA_GRE,1.5,5,6,aaScore05,1QF5,PO4,0.1638157895,0.0407070707
CA_GRE,1.5,5,6,SrelScore08,1QF5,PO4,0.8125,0.0407070707
CA_GRE,1.5,5,6,SrelScore05,1QF5,PO4,0.7967105263,0.0407070707
CA_GRE,1.5,5,6,SOScore08,1QF5,PO4,0.1819078947,0.0407070707
CA_GRE,1.5,5,6,SOScore05,1QF5,PO4,0.2075657895,0.0407070707
CA_GRE,1.5,5,6,RMSD,1BRW,PO4,0.6503289474,0.0407070707
CA_GRE,1.5,5,6,SO,1BRW,PO4,0.1766447368,0.0407070707
CA_GRE,1.5,5,6,Srel,1BRW,PO4,0.7983552632,0.0407070707
CA_GRE,1.5,5,6,Tanimoto,1BRW,PO4,0.7983552632,0.0407070707
CA_GRE,1.5,5,6,GO,1BRW,PO4,0.5611842105,0.0407070707
CA_GRE,1.5,5,6,aaScore08,1BRW,PO4,0.1848684211,0.0407070707
CA_GRE,1.5,5,6,aaScore05,1BRW,PO4,0.1644736842,0.0407070707
CA_GRE,1.5,5,6,SrelScore08,1BRW,PO4,0.8006578947,0.0407070707
CA_GRE,1.5,5,6,SrelScore05,1BRW,PO4,0.7917763158,0.0407070707
CA_GRE,1.5,5,6,SOScore08,1BRW,PO4,0.1930921053,0.0407070707
CA_GRE,1.5,5,6,SOScore05,1BRW,PO4,0.2503289474,0.0407070707
CA_GRE,1.5,5,6,RMSD,1L5W,PO4,0.7006578947,0.0407070707
CA_GRE,1.5,5,6,SO,1L5W,PO4,0.23125,0.0407070707
CA_GRE,1.5,5,6,Srel,1L5W,PO4,0.7970394737,0.0407070707
CA_GRE,1.5,5,6,Tanimoto,1L5W,PO4,0.7970394737,0.0407070707
CA_GRE,1.5,5,6,GO,1L5W,PO4,0.7315789474,0.0407070707
CA_GRE,1.5,5,6,aaScore08,1L5W,PO4,0.13125,0.0407070707
CA_GRE,1.5,5,6,aaScore05,1L5W,PO4,0.11875,0.0407070707
CA_GRE,1.5,5,6,SrelScore08,1L5W,PO4,0.8095394737,0.0407070707
CA_GRE,1.5,5,6,SrelScore05,1L5W,PO4,0.81875,0.0407070707
CA_GRE,1.5,5,6,SOScore08,1L5W,PO4,0.2529605263,0.0407070707
CA_GRE,1.5,5,6,SOScore05,1L5W,PO4,0.3398026316,0.0407070707
CA_GRE,1.5,5,6,RMSD,1E9G,PO4,0.4605263158,0.0407070707
CA_GRE,1.5,5,6,SO,1E9G,PO4,0.0664473684,0.0407070707
CA_GRE,1.5,5,6,Srel,1E9G,PO4,0.5026315789,0.0407070707
CA_GRE,1.5,5,6,Tanimoto,1E9G,PO4,0.5026315789,0.0407070707
CA_GRE,1.5,5,6,GO,1E9G,PO4,0.3529605263,0.0407070707
CA_GRE,1.5,5,6,aaScore08,1E9G,PO4,0.0671052632,0.0407070707
CA_GRE,1.5,5,6,aaScore05,1E9G,PO4,0.0703947368,0.0407070707
CA_GRE,1.5,5,6,SrelScore08,1E9G,PO4,0.4986842105,0.0407070707
CA_GRE,1.5,5,6,SrelScore05,1E9G,PO4,0.4898026316,0.0407070707
CA_GRE,1.5,5,6,SOScore08,1E9G,PO4,0.0773026316,0.0407070707
CA_GRE,1.5,5,6,SOScore05,1E9G,PO4,0.1059210526,0.0407070707
CA_GRE,1.5,5,6,RMSD,1A6Q,PO4,0.5,0.0407070707
CA_GRE,1.5,5,6,SO,1A6Q,PO4,0.5,0.0407070707
CA_GRE,1.5,5,6,Srel,1A6Q,PO4,0.5,0.0407070707
CA_GRE,1.5,5,6,Tanimoto,1A6Q,PO4,0.5,0.0407070707
CA_GRE,1.5,5,6,GO,1A6Q,PO4,0.5,0.0407070707
CA_GRE,1.5,5,6,aaScore08,1A6Q,PO4,0.5,0.0407070707
CA_GRE,1.5,5,6,aaScore05,1A6Q,PO4,0.5,0.0407070707
CA_GRE,1.5,5,6,SrelScore08,1A6Q,PO4,0.5,0.0407070707
CA_GRE,1.5,5,6,SrelScore05,1A6Q,PO4,0.5,0.0407070707
CA_GRE,1.5,5,6,SOScore08,1A6Q,PO4,0.5,0.0407070707
CA_GRE,1.5,5,6,SOScore05,1A6Q,PO4,0.5,0.0407070707
CA_GRE,1.5,5,6,RMSD,1EW2,PO4,0.3065789474,0.0407070707
CA_GRE,1.5,5,6,SO,1EW2,PO4,0.2875,0.0407070707
CA_GRE,1.5,5,6,Srel,1EW2,PO4,0.4384868421,0.0407070707
CA_GRE,1.5,5,6,Tanimoto,1EW2,PO4,0.4384868421,0.0407070707
CA_GRE,1.5,5,6,GO,1EW2,PO4,0.4888157895,0.0407070707
CA_GRE,1.5,5,6,aaScore08,1EW2,PO4,0.2835526316,0.0407070707
CA_GRE,1.5,5,6,aaScore05,1EW2,PO4,0.2707236842,0.0407070707
CA_GRE,1.5,5,6,SrelScore08,1EW2,PO4,0.4384868421,0.0407070707
CA_GRE,1.5,5,6,SrelScore05,1EW2,PO4,0.4328947368,0.0407070707
CA_GRE,1.5,5,6,SOScore08,1EW2,PO4,0.3401315789,0.0407070707
CA_GRE,1.5,5,6,SOScore05,1EW2,PO4,0.3460526316,0.0407070707
CA_GRE,1.5,5,6,RMSD,1EJD,PO4,0.6828947368,0.0407070707
CA_GRE,1.5,5,6,SO,1EJD,PO4,0.2289473684,0.0407070707
CA_GRE,1.5,5,6,Srel,1EJD,PO4,0.8838815789,0.0407070707
CA_GRE,1.5,5,6,Tanimoto,1EJD,PO4,0.8838815789,0.0407070707
CA_GRE,1.5,5,6,GO,1EJD,PO4,0.4717105263,0.0407070707
CA_GRE,1.5,5,6,aaScore08,1EJD,PO4,0.2036184211,0.0407070707
CA_GRE,1.5,5,6,aaScore05,1EJD,PO4,0.1950657895,0.0407070707
CA_GRE,1.5,5,6,SrelScore08,1EJD,PO4,0.8835526316,0.0407070707
CA_GRE,1.5,5,6,SrelScore05,1EJD,PO4,0.8726973684,0.0407070707
CA_GRE,1.5,5,6,SOScore08,1EJD,PO4,0.2381578947,0.0407070707
CA_GRE,1.5,5,6,SOScore05,1EJD,PO4,0.2842105263,0.0407070707
CA_GRE,1.5,5,6,RMSD,1GYP,PO4,0.4549342105,0.0407070707
CA_GRE,1.5,5,6,SO,1GYP,PO4,0.2161184211,0.0407070707
CA_GRE,1.5,5,6,Srel,1GYP,PO4,0.6858552632,0.0407070707
CA_GRE,1.5,5,6,Tanimoto,1GYP,PO4,0.6858552632,0.0407070707
CA_GRE,1.5,5,6,GO,1GYP,PO4,0.4736842105,0.0407070707
CA_GRE,1.5,5,6,aaScore08,1GYP,PO4,0.2391447368,0.0407070707
CA_GRE,1.5,5,6,aaScore05,1GYP,PO4,0.2371710526,0.0407070707
CA_GRE,1.5,5,6,SrelScore08,1GYP,PO4,0.6851973684,0.0407070707
CA_GRE,1.5,5,6,SrelScore05,1GYP,PO4,0.6773026316,0.0407070707
CA_GRE,1.5,5,6,SOScore08,1GYP,PO4,0.2180921053,0.0407070707
CA_GRE,1.5,5,6,SOScore05,1GYP,PO4,0.2516447368,0.0407070707
CA_GRE,1.5,5,6,RMSD,1H6L,PO4,0.1809210526,0.0407070707
CA_GRE,1.5,5,6,SO,1H6L,PO4,0.1092105263,0.0407070707
CA_GRE,1.5,5,6,Srel,1H6L,PO4,0.2888157895,0.0407070707
CA_GRE,1.5,5,6,Tanimoto,1H6L,PO4,0.2888157895,0.0407070707
CA_GRE,1.5,5,6,GO,1H6L,PO4,0.2299342105,0.0407070707
CA_GRE,1.5,5,6,aaScore08,1H6L,PO4,0.1480263158,0.0407070707
CA_GRE,1.5,5,6,aaScore05,1H6L,PO4,0.1506578947,0.0407070707
CA_GRE,1.5,5,6,SrelScore08,1H6L,PO4,0.2888157895,0.0407070707
CA_GRE,1.5,5,6,SrelScore05,1H6L,PO4,0.2894736842,0.0407070707
CA_GRE,1.5,5,6,SOScore08,1H6L,PO4,0.1118421053,0.0407070707
CA_GRE,1.5,5,6,SOScore05,1H6L,PO4,0.1125,0.0407070707
CA_GRE,1.5,5,6,RMSD,1LYV,PO4,0.5213815789,0.0407070707
CA_GRE,1.5,5,6,SO,1LYV,PO4,0.5154605263,0.0407070707
CA_GRE,1.5,5,6,Srel,1LYV,PO4,0.7042763158,0.0407070707
CA_GRE,1.5,5,6,Tanimoto,1LYV,PO4,0.7042763158,0.0407070707
CA_GRE,1.5,5,6,GO,1LYV,PO4,0.5226973684,0.0407070707
CA_GRE,1.5,5,6,aaScore08,1LYV,PO4,0.2128289474,0.0407070707
CA_GRE,1.5,5,6,aaScore05,1LYV,PO4,0.1960526316,0.0407070707
CA_GRE,1.5,5,6,SrelScore08,1LYV,PO4,0.7092105263,0.0407070707
CA_GRE,1.5,5,6,SrelScore05,1LYV,PO4,0.7006578947,0.0407070707
CA_GRE,1.5,5,6,SOScore08,1LYV,PO4,0.5529605263,0.0407070707
CA_GRE,1.5,5,6,SOScore05,1LYV,PO4,0.5773026316,0.0407070707
CA_GRE,1.5,5,6,RMSD,1K1W,GLC,0.1887755102,0.0407070707
CA_GRE,1.5,5,6,SO,1K1W,GLC,0.1530612245,0.0407070707
CA_GRE,1.5,5,6,Srel,1K1W,GLC,0.6632653061,0.0407070707
CA_GRE,1.5,5,6,Tanimoto,1K1W,GLC,0.6632653061,0.0407070707
CA_GRE,1.5,5,6,GO,1K1W,GLC,0.4387755102,0.0407070707
CA_GRE,1.5,5,6,aaScore08,1K1W,GLC,0.8469387755,0.0407070707
CA_GRE,1.5,5,6,aaScore05,1K1W,GLC,0.8469387755,0.0407070707
CA_GRE,1.5,5,6,SrelScore08,1K1W,GLC,0.6632653061,0.0407070707
CA_GRE,1.5,5,6,SrelScore05,1K1W,GLC,0.612244898,0.0407070707
CA_GRE,1.5,5,6,SOScore08,1K1W,GLC,0.193877551,0.0407070707
CA_GRE,1.5,5,6,SOScore05,1K1W,GLC,0.2091836735,0.0407070707
CA_GRE,1.5,5,6,RMSD,1BDG,GLC,0.4183673469,0.0407070707
CA_GRE,1.5,5,6,SO,1BDG,GLC,0.2244897959,0.0407070707
CA_GRE,1.5,5,6,Srel,1BDG,GLC,0.8571428571,0.0407070707
CA_GRE,1.5,5,6,Tanimoto,1BDG,GLC,0.8571428571,0.0407070707
CA_GRE,1.5,5,6,GO,1BDG,GLC,0.5918367347,0.0407070707
CA_GRE,1.5,5,6,aaScore08,1BDG,GLC,0.6224489796,0.0407070707
CA_GRE,1.5,5,6,aaScore05,1BDG,GLC,0.612244898,0.0407070707
CA_GRE,1.5,5,6,SrelScore08,1BDG,GLC,0.8673469388,0.0407070707
CA_GRE,1.5,5,6,SrelScore05,1BDG,GLC,0.8673469388,0.0407070707
CA_GRE,1.5,5,6,SOScore08,1BDG,GLC,0.2244897959,0.0407070707
CA_GRE,1.5,5,6,SOScore05,1BDG,GLC,0.2806122449,0.0407070707
CA_GRE,1.5,5,6,RMSD,1DNL,FMN,0.535106383,0.0407070707
CA_GRE,1.5,5,6,SO,1DNL,FMN,0.2468085106,0.0407070707
CA_GRE,1.5,5,6,Srel,1DNL,FMN,0.5404255319,0.0407070707
CA_GRE,1.5,5,6,Tanimoto,1DNL,FMN,0.5404255319,0.0407070707
CA_GRE,1.5,5,6,GO,1DNL,FMN,0.5744680851,0.0407070707
CA_GRE,1.5,5,6,aaScore08,1DNL,FMN,0.4712765957,0.0407070707
CA_GRE,1.5,5,6,aaScore05,1DNL,FMN,0.4542553191,0.0407070707
CA_GRE,1.5,5,6,SrelScore08,1DNL,FMN,0.5680851064,0.0407070707
CA_GRE,1.5,5,6,SrelScore05,1DNL,FMN,0.6010638298,0.0407070707
CA_GRE,1.5,5,6,SOScore08,1DNL,FMN,0.2670212766,0.0407070707
CA_GRE,1.5,5,6,SOScore05,1DNL,FMN,0.3308510638,0.0407070707
CA_GRE,1.5,5,6,RMSD,1JA1,FMN,0.75,0.0407070707
CA_GRE,1.5,5,6,SO,1JA1,FMN,0.2510638298,0.0407070707
CA_GRE,1.5,5,6,Srel,1JA1,FMN,0.4234042553,0.0407070707
CA_GRE,1.5,5,6,Tanimoto,1JA1,FMN,0.4234042553,0.0407070707
CA_GRE,1.5,5,6,GO,1JA1,FMN,0.529787234,0.0407070707
CA_GRE,1.5,5,6,aaScore08,1JA1,FMN,0.2744680851,0.0407070707
CA_GRE,1.5,5,6,aaScore05,1JA1,FMN,0.2744680851,0.0407070707
CA_GRE,1.5,5,6,SrelScore08,1JA1,FMN,0.414893617,0.0407070707
CA_GRE,1.5,5,6,SrelScore05,1JA1,FMN,0.4287234043,0.0407070707
CA_GRE,1.5,5,6,SOScore08,1JA1,FMN,0.2446808511,0.0407070707
CA_GRE,1.5,5,6,SOScore05,1JA1,FMN,0.2361702128,0.0407070707
CA_GRE,1.5,5,6,RMSD,1F5V,FMN,0.3617021277,0.0407070707
CA_GRE,1.5,5,6,SO,1F5V,FMN,0.470212766,0.0407070707
CA_GRE,1.5,5,6,Srel,1F5V,FMN,0.8180851064,0.0407070707
CA_GRE,1.5,5,6,Tanimoto,1F5V,FMN,0.8180851064,0.0407070707
CA_GRE,1.5,5,6,GO,1F5V,FMN,0.3457446809,0.0407070707
CA_GRE,1.5,5,6,aaScore08,1F5V,FMN,0.6744680851,0.0407070707
CA_GRE,1.5,5,6,aaScore05,1F5V,FMN,0.7031914894,0.0407070707
CA_GRE,1.5,5,6,SrelScore08,1F5V,FMN,0.7893617021,0.0407070707
CA_GRE,1.5,5,6,SrelScore05,1F5V,FMN,0.7212765957,0.0407070707
CA_GRE,1.5,5,6,SOScore08,1F5V,FMN,0.4553191489,0.0407070707
CA_GRE,1.5,5,6,SOScore05,1F5V,FMN,0.3957446809,0.0407070707
CA_GRE,1.5,5,6,RMSD,1P4C,FMN,0.5946808511,0.0407070707
CA_GRE,1.5,5,6,SO,1P4C,FMN,0.3223404255,0.0407070707
CA_GRE,1.5,5,6,Srel,1P4C,FMN,0.5776595745,0.0407070707
CA_GRE,1.5,5,6,Tanimoto,1P4C,FMN,0.5776595745,0.0407070707
CA_GRE,1.5,5,6,GO,1P4C,FMN,0.7085106383,0.0407070707
CA_GRE,1.5,5,6,aaScore08,1P4C,FMN,0.414893617,0.0407070707
CA_GRE,1.5,5,6,aaScore05,1P4C,FMN,0.3808510638,0.0407070707
CA_GRE,1.5,5,6,SrelScore08,1P4C,FMN,0.6021276596,0.0407070707
CA_GRE,1.5,5,6,SrelScore05,1P4C,FMN,0.670212766,0.0407070707
CA_GRE,1.5,5,6,SOScore08,1P4C,FMN,0.3212765957,0.0407070707
CA_GRE,1.5,5,6,SOScore05,1P4C,FMN,0.4191489362,0.0407070707
CA_GRE,1.5,5,6,RMSD,1MVL,FMN,0.3042553191,0.0407070707
CA_GRE,1.5,5,6,SO,1MVL,FMN,0.5276595745,0.0407070707
CA_GRE,1.5,5,6,Srel,1MVL,FMN,0.6712765957,0.0407070707
CA_GRE,1.5,5,6,Tanimoto,1MVL,FMN,0.6712765957,0.0407070707
CA_GRE,1.5,5,6,GO,1MVL,FMN,0.6159574468,0.0407070707
CA_GRE,1.5,5,6,aaScore08,1MVL,FMN,0.7063829787,0.0407070707
CA_GRE,1.5,5,6,aaScore05,1MVL,FMN,0.6787234043,0.0407070707
CA_GRE,1.5,5,6,SrelScore08,1MVL,FMN,0.7031914894,0.0407070707
CA_GRE,1.5,5,6,SrelScore05,1MVL,FMN,0.7138297872,0.0407070707
CA_GRE,1.5,5,6,SOScore08,1MVL,FMN,0.5489361702,0.0407070707
CA_GRE,1.5,5,6,SOScore05,1MVL,FMN,0.5510638298,0.0407070707
CA_GRE,1.5,5,6,RMSD,1P4M,FMN,0.6531914894,0.0407070707
CA_GRE,1.5,5,6,SO,1P4M,FMN,0.3074468085,0.0407070707
CA_GRE,1.5,5,6,Srel,1P4M,FMN,0.4861702128,0.0407070707
CA_GRE,1.5,5,6,Tanimoto,1P4M,FMN,0.4861702128,0.0407070707
CA_GRE,1.5,5,6,GO,1P4M,FMN,0.2968085106,0.0407070707
CA_GRE,1.5,5,6,aaScore08,1P4M,FMN,0.4170212766,0.0407070707
CA_GRE,1.5,5,6,aaScore05,1P4M,FMN,0.5159574468,0.0407070707
CA_GRE,1.5,5,6,SrelScore08,1P4M,FMN,0.4819148936,0.0407070707
CA_GRE,1.5,5,6,SrelScore05,1P4M,FMN,0.4457446809,0.0407070707
CA_GRE,1.5,5,6,SOScore08,1P4M,FMN,0.2893617021,0.0407070707
CA_GRE,1.5,5,6,SOScore05,1P4M,FMN,0.2531914894,0.0407070707
CA_GRE,1.5,5,6,RMSD,1LHU,EST,0.2164948454,0.0407070707
CA_GRE,1.5,5,6,SO,1LHU,EST,0.6237113402,0.0407070707
CA_GRE,1.5,5,6,Srel,1LHU,EST,0.8969072165,0.0407070707
CA_GRE,1.5,5,6,Tanimoto,1LHU,EST,0.8969072165,0.0407070707
CA_GRE,1.5,5,6,GO,1LHU,EST,0.1262886598,0.0407070707
CA_GRE,1.5,5,6,aaScore08,1LHU,EST,0.8402061856,0.0407070707
CA_GRE,1.5,5,6,aaScore05,1LHU,EST,0.9484536082,0.0407070707
CA_GRE,1.5,5,6,SrelScore08,1LHU,EST,0.8659793814,0.0407070707
CA_GRE,1.5,5,6,SrelScore05,1LHU,EST,0.7216494845,0.0407070707
CA_GRE,1.5,5,6,SOScore08,1LHU,EST,0.587628866,0.0407070707
CA_GRE,1.5,5,6,SOScore05,1LHU,EST,0.4639175258,0.0407070707
CA_GRE,1.5,5,6,RMSD,1FDS,EST,0.0695876289,0.0407070707
CA_GRE,1.5,5,6,SO,1FDS,EST,0.6778350515,0.0407070707
CA_GRE,1.5,5,6,Srel,1FDS,EST,0.9072164948,0.0407070707
CA_GRE,1.5,5,6,Tanimoto,1FDS,EST,0.9072164948,0.0407070707
CA_GRE,1.5,5,6,GO,1FDS,EST,0.6082474227,0.0407070707
CA_GRE,1.5,5,6,aaScore08,1FDS,EST,0.9432989691,0.0407070707
CA_GRE,1.5,5,6,aaScore05,1FDS,EST,0.9072164948,0.0407070707
CA_GRE,1.5,5,6,SrelScore08,1FDS,EST,0.9072164948,0.0407070707
CA_GRE,1.5,5,6,SrelScore05,1FDS,EST,0.9175257732,0.0407070707
CA_GRE,1.5,5,6,SOScore08,1FDS,EST,0.6881443299,0.0407070707
CA_GRE,1.5,5,6,SOScore05,1FDS,EST,0.7242268041,0.0407070707
CA_GRE,1.5,5,6,RMSD,1QKT,EST,0.3969072165,0.0407070707
CA_GRE,1.5,5,6,SO,1QKT,EST,0.4329896907,0.0407070707
CA_GRE,1.5,5,6,Srel,1QKT,EST,0.7989690722,0.0407070707
CA_GRE,1.5,5,6,Tanimoto,1QKT,EST,0.7989690722,0.0407070707
CA_GRE,1.5,5,6,GO,1QKT,EST,0.1649484536,0.0407070707
CA_GRE,1.5,5,6,aaScore08,1QKT,EST,0.6546391753,0.0407070707
CA_GRE,1.5,5,6,aaScore05,1QKT,EST,0.7293814433,0.0407070707
CA_GRE,1.5,5,6,SrelScore08,1QKT,EST,0.7577319588,0.0407070707
CA_GRE,1.5,5,6,SrelScore05,1QKT,EST,0.6030927835,0.0407070707
CA_GRE,1.5,5,6,SOScore08,1QKT,EST,0.4175257732,0.0407070707
CA_GRE,1.5,5,6,SOScore05,1QKT,EST,0.2216494845,0.0407070707
CA_GRE,1.5,5,6,RMSD,1E2Q,ATP,0.4534883721,0.0407070707
CA_GRE,1.5,5,6,SO,1E2Q,ATP,0.4454382826,0.0407070707
CA_GRE,1.5,5,6,Srel,1E2Q,ATP,0.6860465116,0.0407070707
CA_GRE,1.5,5,6,Tanimoto,1E2Q,ATP,0.6860465116,0.0407070707
CA_GRE,1.5,5,6,GO,1E2Q,ATP,0.5715563506,0.0407070707
CA_GRE,1.5,5,6,aaScore08,1E2Q,ATP,0.5594812165,0.0407070707
CA_GRE,1.5,5,6,aaScore05,1E2Q,ATP,0.544275492,0.0407070707
CA_GRE,1.5,5,6,SrelScore08,1E2Q,ATP,0.686940966,0.0407070707
CA_GRE,1.5,5,6,SrelScore05,1E2Q,ATP,0.665921288,0.0407070707
CA_GRE,1.5,5,6,SOScore08,1E2Q,ATP,0.4561717352,0.0407070707
CA_GRE,1.5,5,6,SOScore05,1E2Q,ATP,0.488372093,0.0407070707
CA_GRE,1.5,5,6,RMSD,1RDQ,ATP,0.6024150268,0.0407070707
CA_GRE,1.5,5,6,SO,1RDQ,ATP,0.5742397138,0.0407070707
CA_GRE,1.5,5,6,Srel,1RDQ,ATP,0.5778175313,0.0407070707
CA_GRE,1.5,5,6,Tanimoto,1RDQ,ATP,0.5778175313,0.0407070707
CA_GRE,1.5,5,6,GO,1RDQ,ATP,0.364490161,0.0407070707
CA_GRE,1.5,5,6,aaScore08,1RDQ,ATP,0.4297853309,0.0407070707
CA_GRE,1.5,5,6,aaScore05,1RDQ,ATP,0.467352415,0.0407070707
CA_GRE,1.5,5,6,SrelScore08,1RDQ,ATP,0.5702146691,0.0407070707
CA_GRE,1.5,5,6,SrelScore05,1RDQ,ATP,0.5424865832,0.0407070707
CA_GRE,1.5,5,6,SOScore08,1RDQ,ATP,0.5635062612,0.0407070707
CA_GRE,1.5,5,6,SOScore05,1RDQ,ATP,0.5277280859,0.0407070707
CA_GRE,1.5,5,6,RMSD,1DY3,ATP,0.4002683363,0.0407070707
CA_GRE,1.5,5,6,SO,1DY3,ATP,0.4110017889,0.0407070707
CA_GRE,1.5,5,6,Srel,1DY3,ATP,0.6610017889,0.0407070707
CA_GRE,1.5,5,6,Tanimoto,1DY3,ATP,0.6610017889,0.0407070707
CA_GRE,1.5,5,6,GO,1DY3,ATP,0.4807692308,0.0407070707
CA_GRE,1.5,5,6,aaScore08,1DY3,ATP,0.6247763864,0.0407070707
CA_GRE,1.5,5,6,aaScore05,1DY3,ATP,0.6279069767,0.0407070707
CA_GRE,1.5,5,6,SrelScore08,1DY3,ATP,0.6431127013,0.0407070707
CA_GRE,1.5,5,6,SrelScore05,1DY3,ATP,0.6010733453,0.0407070707
CA_GRE,1.5,5,6,SOScore08,1DY3,ATP,0.4060822898,0.0407070707
CA_GRE,1.5,5,6,SOScore05,1DY3,ATP,0.3917710197,0.0407070707
CA_GRE,1.5,5,6,RMSD,1B8A,ATP,0.4642218247,0.0407070707
CA_GRE,1.5,5,6,SO,1B8A,ATP,0.3305008945,0.0407070707
CA_GRE,1.5,5,6,Srel,1B8A,ATP,0.6663685152,0.0407070707
CA_GRE,1.5,5,6,Tanimoto,1B8A,ATP,0.6663685152,0.0407070707
CA_GRE,1.5,5,6,GO,1B8A,ATP,0.4798747764,0.0407070707
CA_GRE,1.5,5,6,aaScore08,1B8A,ATP,0.5742397138,0.0407070707
CA_GRE,1.5,5,6,aaScore05,1B8A,ATP,0.5939177102,0.0407070707
CA_GRE,1.5,5,6,SrelScore08,1B8A,ATP,0.6601073345,0.0407070707
CA_GRE,1.5,5,6,SrelScore05,1B8A,ATP,0.6350626118,0.0407070707
CA_GRE,1.5,5,6,SOScore08,1B8A,ATP,0.3376565295,0.0407070707
CA_GRE,1.5,5,6,SOScore05,1B8A,ATP,0.3600178891,0.0407070707
CA_GRE,1.5,5,6,RMSD,1AYL,ATP,0.5460644007,0.0407070707
CA_GRE,1.5,5,6,SO,1AYL,ATP,0.4110017889,0.0407070707
CA_GRE,1.5,5,6,Srel,1AYL,ATP,0.6945438283,0.0407070707
CA_GRE,1.5,5,6,Tanimoto,1AYL,ATP,0.6945438283,0.0407070707
CA_GRE,1.5,5,6,GO,1AYL,ATP,0.5509838998,0.0407070707
CA_GRE,1.5,5,6,aaScore08,1AYL,ATP,0.4798747764,0.0407070707
CA_GRE,1.5,5,6,aaScore05,1AYL,ATP,0.4919499106,0.0407070707
CA_GRE,1.5,5,6,SrelScore08,1AYL,ATP,0.6878354204,0.0407070707
CA_GRE,1.5,5,6,SrelScore05,1AYL,ATP,0.6350626118,0.0407070707
CA_GRE,1.5,5,6,SOScore08,1AYL,ATP,0.3998211091,0.0407070707
CA_GRE,1.5,5,6,SOScore05,1AYL,ATP,0.4186046512,0.0407070707
CA_GRE,1.5,5,6,RMSD,1ESQ,ATP,0.404293381,0.0407070707
CA_GRE,1.5,5,6,SO,1ESQ,ATP,0.3564400716,0.0407070707
CA_GRE,1.5,5,6,Srel,1ESQ,ATP,0.675313059,0.0407070707
CA_GRE,1.5,5,6,Tanimoto,1ESQ,ATP,0.675313059,0.0407070707
CA_GRE,1.5,5,6,GO,1ESQ,ATP,0.5389087657,0.0407070707
CA_GRE,1.5,5,6,aaScore08,1ESQ,ATP,0.6131484794,0.0407070707
CA_GRE,1.5,5,6,aaScore05,1ESQ,ATP,0.6113595707,0.0407070707
CA_GRE,1.5,5,6,SrelScore08,1ESQ,ATP,0.6788908766,0.0407070707
CA_GRE,1.5,5,6,SrelScore05,1ESQ,ATP,0.6797853309,0.0407070707
CA_GRE,1.5,5,6,SOScore08,1ESQ,ATP,0.3510733453,0.0407070707
CA_GRE,1.5,5,6,SOScore05,1ESQ,ATP,0.3796958855,0.0407070707
CA_GRE,1.5,5,6,RMSD,1GN8,ATP,0.4548300537,0.0407070707
CA_GRE,1.5,5,6,SO,1GN8,ATP,0.3519677996,0.0407070707
CA_GRE,1.5,5,6,Srel,1GN8,ATP,0.6645796064,0.0407070707
CA_GRE,1.5,5,6,Tanimoto,1GN8,ATP,0.6645796064,0.0407070707
CA_GRE,1.5,5,6,GO,1GN8,ATP,0.5362254025,0.0407070707
CA_GRE,1.5,5,6,aaScore08,1GN8,ATP,0.5585867621,0.0407070707
CA_GRE,1.5,5,6,aaScore05,1GN8,ATP,0.5465116279,0.0407070707
CA_GRE,1.5,5,6,SrelScore08,1GN8,ATP,0.6797853309,0.0407070707
CA_GRE,1.5,5,6,SrelScore05,1GN8,ATP,0.658765653,0.0407070707
CA_GRE,1.5,5,6,SOScore08,1GN8,ATP,0.3448121646,0.0407070707
CA_GRE,1.5,5,6,SOScore05,1GN8,ATP,0.3466010733,0.0407070707
CA_GRE,1.5,5,6,RMSD,1DV2,ATP,0.4566189624,0.0407070707
CA_GRE,1.5,5,6,SO,1DV2,ATP,0.4682468694,0.0407070707
CA_GRE,1.5,5,6,Srel,1DV2,ATP,0.6390876565,0.0407070707
CA_GRE,1.5,5,6,Tanimoto,1DV2,ATP,0.6390876565,0.0407070707
