Atomtypes ,Cuttoff,Ncliques,Distance,Median(Score),Code,Class ,AUC
CA,1.5,5,6,SOScore05,1H6L,PO4,0.3743421053
CA,1.5,5,6,RMSD,1LYV,PO4,0.5631578947
CA,1.5,5,6,SO,1LYV,PO4,0.4344572368
CA,1.5,5,6,Srel,1LYV,PO4,0.7047697368
CA,1.5,5,6,Tanimoto,1LYV,PO4,0.7047697368
CA,1.5,5,6,GO,1LYV,PO4,0.4831414474
CA,1.5,5,6,aaScore08,1LYV,PO4,0.2324013158
CA,1.5,5,6,aaScore05,1LYV,PO4,0.2471217105
CA,1.5,5,6,SrelScore08,1LYV,PO4,0.6979440789
CA,1.5,5,6,SrelScore05,1LYV,PO4,0.6664473684
CA,1.5,5,6,SOScore08,1LYV,PO4,0.4326480263
CA,1.5,5,6,SOScore05,1LYV,PO4,0.4427631579
CA,1.5,5,6,RMSD,1K1W,GLC,0.7142857143
CA,1.5,5,6,SO,1K1W,GLC,0.4744897959
CA,1.5,5,6,Srel,1K1W,GLC,0.7142857143
CA,1.5,5,6,Tanimoto,1K1W,GLC,0.7142857143
CA,1.5,5,6,GO,1K1W,GLC,0.8010204082
CA,1.5,5,6,aaScore08,1K1W,GLC,0.3826530612
CA,1.5,5,6,aaScore05,1K1W,GLC,0.362244898
CA,1.5,5,6,SrelScore08,1K1W,GLC,0.7295918367
CA,1.5,5,6,SrelScore05,1K1W,GLC,0.7755102041
CA,1.5,5,6,SOScore08,1K1W,GLC,0.5178571429
CA,1.5,5,6,SOScore05,1K1W,GLC,0.6403061224
CA,1.5,5,6,RMSD,1BDG,GLC,0.931122449
CA,1.5,5,6,SO,1BDG,GLC,0.1020408163
CA,1.5,5,6,Srel,1BDG,GLC,0.2040816327
CA,1.5,5,6,Tanimoto,1BDG,GLC,0.2040816327
CA,1.5,5,6,GO,1BDG,GLC,0.5892857143
CA,1.5,5,6,aaScore08,1BDG,GLC,0.0841836735
CA,1.5,5,6,aaScore05,1BDG,GLC,0.0892857143
CA,1.5,5,6,SrelScore08,1BDG,GLC,0.2142857143
CA,1.5,5,6,SrelScore05,1BDG,GLC,0.2678571429
CA,1.5,5,6,SOScore08,1BDG,GLC,0.1632653061
CA,1.5,5,6,SOScore05,1BDG,GLC,0.2704081633
CA,1.5,5,6,RMSD,1DNL,FMN,0.4561170213
CA,1.5,5,6,SO,1DNL,FMN,0.3986702128
CA,1.5,5,6,Srel,1DNL,FMN,0.4438829787
CA,1.5,5,6,Tanimoto,1DNL,FMN,0.4438829787
CA,1.5,5,6,GO,1DNL,FMN,0.267287234
CA,1.5,5,6,aaScore08,1DNL,FMN,0.6247340426
CA,1.5,5,6,aaScore05,1DNL,FMN,0.7066489362
CA,1.5,5,6,SrelScore08,1DNL,FMN,0.3992021277
CA,1.5,5,6,SrelScore05,1DNL,FMN,0.3404255319
CA,1.5,5,6,SOScore08,1DNL,FMN,0.3537234043
CA,1.5,5,6,SOScore05,1DNL,FMN,0.3026595745
CA,1.5,5,6,RMSD,1JA1,FMN,0.4880319149
CA,1.5,5,6,SO,1JA1,FMN,0.5755319149
CA,1.5,5,6,Srel,1JA1,FMN,0.6954787234
CA,1.5,5,6,Tanimoto,1JA1,FMN,0.6954787234
CA,1.5,5,6,GO,1JA1,FMN,0.495212766
CA,1.5,5,6,aaScore08,1JA1,FMN,0.5646276596
CA,1.5,5,6,aaScore05,1JA1,FMN,0.5938829787
CA,1.5,5,6,SrelScore08,1JA1,FMN,0.6877659574
CA,1.5,5,6,SrelScore05,1JA1,FMN,0.6380319149
CA,1.5,5,6,SOScore08,1JA1,FMN,0.5715425532
CA,1.5,5,6,SOScore05,1JA1,FMN,0.5481382979
CA,1.5,5,6,RMSD,1F5V,FMN,0.3970744681
CA,1.5,5,6,SO,1F5V,FMN,0.5119680851
CA,1.5,5,6,Srel,1F5V,FMN,0.6289893617
CA,1.5,5,6,Tanimoto,1F5V,FMN,0.6289893617
CA,1.5,5,6,GO,1F5V,FMN,0.5231382979
CA,1.5,5,6,aaScore08,1F5V,FMN,0.6265957447
CA,1.5,5,6,aaScore05,1F5V,FMN,0.5888297872
CA,1.5,5,6,SrelScore08,1F5V,FMN,0.6236702128
CA,1.5,5,6,SrelScore05,1F5V,FMN,0.6
CA,1.5,5,6,SOScore08,1F5V,FMN,0.517287234
CA,1.5,5,6,SOScore05,1F5V,FMN,0.5178191489
CA,1.5,5,6,RMSD,1P4C,FMN,0.6122340426
CA,1.5,5,6,SO,1P4C,FMN,0.5609042553
CA,1.5,5,6,Srel,1P4C,FMN,0.6228723404
CA,1.5,5,6,Tanimoto,1P4C,FMN,0.6228723404
CA,1.5,5,6,GO,1P4C,FMN,0.3529255319
CA,1.5,5,6,aaScore08,1P4C,FMN,0.435106383
CA,1.5,5,6,aaScore05,1P4C,FMN,0.5271276596
CA,1.5,5,6,SrelScore08,1P4C,FMN,0.5877659574
CA,1.5,5,6,SrelScore05,1P4C,FMN,0.5071808511
CA,1.5,5,6,SOScore08,1P4C,FMN,0.5526595745
CA,1.5,5,6,SOScore05,1P4C,FMN,0.4986702128
CA,1.5,5,6,RMSD,1MVL,FMN,0.4321808511
CA,1.5,5,6,SO,1MVL,FMN,0.4300531915
CA,1.5,5,6,Srel,1MVL,FMN,0.510106383
CA,1.5,5,6,Tanimoto,1MVL,FMN,0.510106383
CA,1.5,5,6,GO,1MVL,FMN,0.5090425532
CA,1.5,5,6,aaScore08,1MVL,FMN,0.5821808511
CA,1.5,5,6,aaScore05,1MVL,FMN,0.5574468085
CA,1.5,5,6,SrelScore08,1MVL,FMN,0.5218085106
CA,1.5,5,6,SrelScore05,1MVL,FMN,0.5382978723
CA,1.5,5,6,SOScore08,1MVL,FMN,0.4505319149
CA,1.5,5,6,SOScore05,1MVL,FMN,0.4696808511
CA,1.5,5,6,RMSD,1P4M,FMN,0.4872340426
CA,1.5,5,6,SO,1P4M,FMN,0.5257978723
CA,1.5,5,6,Srel,1P4M,FMN,0.6170212766
CA,1.5,5,6,Tanimoto,1P4M,FMN,0.6170212766
CA,1.5,5,6,GO,1P4M,FMN,0.4013297872
CA,1.5,5,6,aaScore08,1P4M,FMN,0.5340425532
CA,1.5,5,6,aaScore05,1P4M,FMN,0.6063829787
CA,1.5,5,6,SrelScore08,1P4M,FMN,0.6063829787
CA,1.5,5,6,SrelScore05,1P4M,FMN,0.5492021277
CA,1.5,5,6,SOScore08,1P4M,FMN,0.5082446809
CA,1.5,5,6,SOScore05,1P4M,FMN,0.4465425532
CA,1.5,5,6,RMSD,1LHU,EST,0.6726804124
CA,1.5,5,6,SO,1LHU,EST,0.2538659794
CA,1.5,5,6,Srel,1LHU,EST,0.3363402062
CA,1.5,5,6,Tanimoto,1LHU,EST,0.3363402062
CA,1.5,5,6,GO,1LHU,EST,0.7628865979
CA,1.5,5,6,aaScore08,1LHU,EST,0.3041237113
CA,1.5,5,6,aaScore05,1LHU,EST,0.2628865979
CA,1.5,5,6,SrelScore08,1LHU,EST,0.3737113402
CA,1.5,5,6,SrelScore05,1LHU,EST,0.5180412371
CA,1.5,5,6,SOScore08,1LHU,EST,0.2577319588
CA,1.5,5,6,SOScore05,1LHU,EST,0.3994845361
CA,1.5,5,6,RMSD,1FDS,EST,0.543814433
CA,1.5,5,6,SO,1FDS,EST,0.3704896907
CA,1.5,5,6,Srel,1FDS,EST,0.6056701031
CA,1.5,5,6,Tanimoto,1FDS,EST,0.6056701031
CA,1.5,5,6,GO,1FDS,EST,0.443943299
CA,1.5,5,6,aaScore08,1FDS,EST,0.4703608247
CA,1.5,5,6,aaScore05,1FDS,EST,0.5335051546
CA,1.5,5,6,SrelScore08,1FDS,EST,0.6140463918
CA,1.5,5,6,SrelScore05,1FDS,EST,0.5914948454
CA,1.5,5,6,SOScore08,1FDS,EST,0.3479381443
CA,1.5,5,6,SOScore05,1FDS,EST,0.3891752577
CA,1.5,5,6,RMSD,1QKT,EST,0.4201030928
CA,1.5,5,6,SO,1QKT,EST,0.4407216495
CA,1.5,5,6,Srel,1QKT,EST,0.6018041237
CA,1.5,5,6,Tanimoto,1QKT,EST,0.6018041237
CA,1.5,5,6,GO,1QKT,EST,0.7815721649
CA,1.5,5,6,aaScore08,1QKT,EST,0.5644329897
CA,1.5,5,6,aaScore05,1QKT,EST,0.4735824742
CA,1.5,5,6,SrelScore08,1QKT,EST,0.6494845361
CA,1.5,5,6,SrelScore05,1QKT,EST,0.8028350515
CA,1.5,5,6,SOScore08,1QKT,EST,0.4510309278
CA,1.5,5,6,SOScore05,1QKT,EST,0.6507731959
CA,1.5,5,6,RMSD,1E2Q,ATP,0.539244186
CA,1.5,5,6,SO,1E2Q,ATP,0.4007155635
CA,1.5,5,6,Srel,1E2Q,ATP,0.4841234347
CA,1.5,5,6,Tanimoto,1E2Q,ATP,0.4841234347
CA,1.5,5,6,GO,1E2Q,ATP,0.5992844365
CA,1.5,5,6,aaScore08,1E2Q,ATP,0.4735017889
CA,1.5,5,6,aaScore05,1E2Q,ATP,0.446332737
CA,1.5,5,6,SrelScore08,1E2Q,ATP,0.4925089445
CA,1.5,5,6,SrelScore05,1E2Q,ATP,0.5289579606
CA,1.5,5,6,SOScore08,1E2Q,ATP,0.4152504472
CA,1.5,5,6,SOScore05,1E2Q,ATP,0.446332737
CA,1.5,5,6,RMSD,1RDQ,ATP,0.4913908766
CA,1.5,5,6,SO,1RDQ,ATP,0.4643336315
CA,1.5,5,6,Srel,1RDQ,ATP,0.5058139535
CA,1.5,5,6,Tanimoto,1RDQ,ATP,0.5058139535
CA,1.5,5,6,GO,1RDQ,ATP,0.4248658318
CA,1.5,5,6,aaScore08,1RDQ,ATP,0.5616055456
CA,1.5,5,6,aaScore05,1RDQ,ATP,0.5697674419
CA,1.5,5,6,SrelScore08,1RDQ,ATP,0.4865831843
CA,1.5,5,6,SrelScore05,1RDQ,ATP,0.4600849732
CA,1.5,5,6,SOScore08,1RDQ,ATP,0.4464445438
CA,1.5,5,6,SOScore05,1RDQ,ATP,0.4213998211
CA,1.5,5,6,RMSD,1DY3,ATP,0.4553890877
CA,1.5,5,6,SO,1DY3,ATP,0.3817084079
CA,1.5,5,6,Srel,1DY3,ATP,0.533765653
CA,1.5,5,6,Tanimoto,1DY3,ATP,0.533765653
CA,1.5,5,6,GO,1DY3,ATP,0.4787567084
CA,1.5,5,6,aaScore08,1DY3,ATP,0.5977191413
CA,1.5,5,6,aaScore05,1DY3,ATP,0.6109123435
CA,1.5,5,6,SrelScore08,1DY3,ATP,0.5218023256
CA,1.5,5,6,SrelScore05,1DY3,ATP,0.508273703
CA,1.5,5,6,SOScore08,1DY3,ATP,0.3653846154
CA,1.5,5,6,SOScore05,1DY3,ATP,0.365608229
CA,1.5,5,6,RMSD,1B8A,ATP,0.5400268336
CA,1.5,5,6,SO,1B8A,ATP,0.3029964222
CA,1.5,5,6,Srel,1B8A,ATP,0.4376118068
CA,1.5,5,6,Tanimoto,1B8A,ATP,0.4376118068
CA,1.5,5,6,GO,1B8A,ATP,0.5621645796
CA,1.5,5,6,aaScore08,1B8A,ATP,0.4774150268
CA,1.5,5,6,aaScore05,1B8A,ATP,0.469029517
CA,1.5,5,6,SrelScore08,1B8A,ATP,0.4510286225
CA,1.5,5,6,SrelScore05,1B8A,ATP,0.4721601073
CA,1.5,5,6,SOScore08,1B8A,ATP,0.3149597496
CA,1.5,5,6,SOScore05,1B8A,ATP,0.3449239714
CA,1.5,5,6,RMSD,1AYL,ATP,0.4922853309
CA,1.5,5,6,SO,1AYL,ATP,0.4599731664
CA,1.5,5,6,Srel,1AYL,ATP,0.5692084079
CA,1.5,5,6,Tanimoto,1AYL,ATP,0.5692084079
CA,1.5,5,6,GO,1AYL,ATP,0.6457960644
CA,1.5,5,6,aaScore08,1AYL,ATP,0.4921735242
CA,1.5,5,6,aaScore05,1AYL,ATP,0.4670169946
CA,1.5,5,6,SrelScore08,1AYL,ATP,0.5853085868
CA,1.5,5,6,SrelScore05,1AYL,ATP,0.6222048301
CA,1.5,5,6,SOScore08,1AYL,ATP,0.4859123435
CA,1.5,5,6,SOScore05,1AYL,ATP,0.5349955277
CA,1.5,5,6,RMSD,1ESQ,ATP,0.5288461538
CA,1.5,5,6,SO,1ESQ,ATP,0.2995304114
CA,1.5,5,6,Srel,1ESQ,ATP,0.4512522361
CA,1.5,5,6,Tanimoto,1ESQ,ATP,0.4512522361
CA,1.5,5,6,GO,1ESQ,ATP,0.4931797853
CA,1.5,5,6,aaScore08,1ESQ,ATP,0.4589669052
CA,1.5,5,6,aaScore05,1ESQ,ATP,0.4536001789
CA,1.5,5,6,SrelScore08,1ESQ,ATP,0.4504695886
CA,1.5,5,6,SrelScore05,1ESQ,ATP,0.4628801431
CA,1.5,5,6,SOScore08,1ESQ,ATP,0.3084749553
CA,1.5,5,6,SOScore05,1ESQ,ATP,0.321891771
CA,1.5,5,6,RMSD,1GN8,ATP,0.4982110912
CA,1.5,5,6,SO,1GN8,ATP,0.4180456172
CA,1.5,5,6,Srel,1GN8,ATP,0.5074910555
CA,1.5,5,6,Tanimoto,1GN8,ATP,0.5074910555
CA,1.5,5,6,GO,1GN8,ATP,0.5366726297
CA,1.5,5,6,aaScore08,1GN8,ATP,0.5384615385
CA,1.5,5,6,aaScore05,1GN8,ATP,0.5362254025
CA,1.5,5,6,SrelScore08,1GN8,ATP,0.5135286225
CA,1.5,5,6,SrelScore05,1GN8,ATP,0.5280635063
CA,1.5,5,6,SOScore08,1GN8,ATP,0.4328041145
CA,1.5,5,6,SOScore05,1GN8,ATP,0.4495751342
CA,1.5,5,6,RMSD,1DV2,ATP,0.4368291592
CA,1.5,5,6,SO,1DV2,ATP,0.4571779964
CA,1.5,5,6,Srel,1DV2,ATP,0.6179561717
CA,1.5,5,6,Tanimoto,1DV2,ATP,0.6179561717
CA,1.5,5,6,GO,1DV2,ATP,0.3239042934
CA,1.5,5,6,aaScore08,1DV2,ATP,0.6277951699
CA,1.5,5,6,aaScore05,1DV2,ATP,0.6787790698
CA,1.5,5,6,SrelScore08,1DV2,ATP,0.5805008945
CA,1.5,5,6,SrelScore05,1DV2,ATP,0.4987701252
CA,1.5,5,6,SOScore08,1DV2,ATP,0.4300089445
CA,1.5,5,6,SOScore05,1DV2,ATP,0.3899821109
CA,1.5,5,6,RMSD,1E8X,ATP,0.4944096601
CA,1.5,5,6,SO,1E8X,ATP,0.3577817531
CA,1.5,5,6,Srel,1E8X,ATP,0.4891547406
CA,1.5,5,6,Tanimoto,1E8X,ATP,0.4891547406
CA,1.5,5,6,GO,1E8X,ATP,0.5869856887
CA,1.5,5,6,aaScore08,1E8X,ATP,0.5089445438
CA,1.5,5,6,aaScore05,1E8X,ATP,0.4868067979
CA,1.5,5,6,SrelScore08,1E8X,ATP,0.4903846154
CA,1.5,5,6,SrelScore05,1E8X,ATP,0.5115161002
CA,1.5,5,6,SOScore08,1E8X,ATP,0.3705277281
CA,1.5,5,6,SOScore05,1E8X,ATP,0.3983676208
CA,1.5,5,6,RMSD,1TID,ATP,0.4041815742
CA,1.5,5,6,SO,1TID,ATP,0.3896466905
CA,1.5,5,6,Srel,1TID,ATP,0.5211314848
CA,1.5,5,6,Tanimoto,1TID,ATP,0.5211314848
CA,1.5,5,6,GO,1TID,ATP,0.6423300537
CA,1.5,5,6,aaScore08,1TID,ATP,0.5524373882
CA,1.5,5,6,aaScore05,1TID,ATP,0.4893783542
CA,1.5,5,6,SrelScore08,1TID,ATP,0.5313059034
CA,1.5,5,6,SrelScore05,1TID,ATP,0.5832960644
CA,1.5,5,6,SOScore08,1TID,ATP,0.4047406082
CA,1.5,5,6,SOScore05,1TID,ATP,0.4455500894
CA,1.5,5,6,RMSD,1KVK,ATP,0.5300760286
CA,1.5,5,6,SO,1KVK,ATP,0.3259168157
CA,1.5,5,6,Srel,1KVK,ATP,0.4538237925
CA,1.5,5,6,Tanimoto,1KVK,ATP,0.4538237925
CA,1.5,5,6,GO,1KVK,ATP,0.4928443649
CA,1.5,5,6,aaScore08,1KVK,ATP,0.529852415
CA,1.5,5,6,aaScore05,1KVK,ATP,0.5469588551
CA,1.5,5,6,SrelScore08,1KVK,ATP,0.4423076923
CA,1.5,5,6,SrelScore05,1KVK,ATP,0.4458855098
CA,1.5,5,6,SOScore08,1KVK,ATP,0.3225626118
CA,1.5,5,6,SOScore05,1KVK,ATP,0.3348613596
CA,1.5,5,6,RMSD,1O9T,ATP,0.4154740608
CA,1.5,5,6,SO,1O9T,ATP,0.3764534884
CA,1.5,5,6,Srel,1O9T,ATP,0.5339892665
CA,1.5,5,6,Tanimoto,1O9T,ATP,0.5339892665
CA,1.5,5,6,GO,1O9T,ATP,0.5513193202
CA,1.5,5,6,aaScore08,1O9T,ATP,0.5936940966
CA,1.5,5,6,aaScore05,1O9T,ATP,0.5575805009
CA,1.5,5,6,SrelScore08,1O9T,ATP,0.5406976744
CA,1.5,5,6,SrelScore05,1O9T,ATP,0.5589221825
CA,1.5,5,6,SOScore08,1O9T,ATP,0.3822674419
CA,1.5,5,6,SOScore05,1O9T,ATP,0.4064177102
CA,1.5,5,6,RMSD,1A49,ATP,0.5264982111
CA,1.5,5,6,SO,1A49,ATP,0.3842799642
CA,1.5,5,6,Srel,1A49,ATP,0.4440966011
CA,1.5,5,6,Tanimoto,1A49,ATP,0.4440966011
CA,1.5,5,6,GO,1A49,ATP,0.5892218247
CA,1.5,5,6,aaScore08,1A49,ATP,0.4780858676
CA,1.5,5,6,aaScore05,1A49,ATP,0.4433139535
CA,1.5,5,6,SrelScore08,1A49,ATP,0.4624329159
CA,1.5,5,6,SrelScore05,1A49,ATP,0.5145348837
CA,1.5,5,6,SOScore08,1A49,ATP,0.3897584973
CA,1.5,5,6,SOScore05,1A49,ATP,0.4215116279
CA,1.5,5,6,RMSD,1A0I,ATP,0.4506932021
CA,1.5,5,6,SO,1A0I,ATP,0.5277280859
CA,1.5,5,6,Srel,1A0I,ATP,0.6399821109
CA,1.5,5,6,Tanimoto,1A0I,ATP,0.6399821109
CA,1.5,5,6,GO,1A0I,ATP,0.5080500894
CA,1.5,5,6,aaScore08,1A0I,ATP,0.5889982111
CA,1.5,5,6,aaScore05,1A0I,ATP,0.5782647585
CA,1.5,5,6,SrelScore08,1A0I,ATP,0.6274597496
CA,1.5,5,6,SrelScore05,1A0I,ATP,0.6046511628
CA,1.5,5,6,SOScore08,1A0I,ATP,0.5171064401
CA,1.5,5,6,SOScore05,1A0I,ATP,0.5068202147
CA,1.5,5,6,RMSD,1GWE,HEM,0.6097222222
CA,1.5,5,6,SO,1GWE,HEM,0.3345238095
CA,1.5,5,6,Srel,1GWE,HEM,0.4836309524
CA,1.5,5,6,Tanimoto,1GWE,HEM,0.4836309524
CA,1.5,5,6,GO,1GWE,HEM,0.4525793651
CA,1.5,5,6,aaScore08,1GWE,HEM,0.4354166667
CA,1.5,5,6,aaScore05,1GWE,HEM,0.4831349206
CA,1.5,5,6,SrelScore08,1GWE,HEM,0.4850198413
CA,1.5,5,6,SrelScore05,1GWE,HEM,0.4774801587
CA,1.5,5,6,SOScore08,1GWE,HEM,0.3285714286
CA,1.5,5,6,SOScore05,1GWE,HEM,0.3161706349
CA,1.5,5,6,RMSD,1PO5,HEM,0.4948412698
CA,1.5,5,6,SO,1PO5,HEM,0.3274801587
CA,1.5,5,6,Srel,1PO5,HEM,0.4254960317
CA,1.5,5,6,Tanimoto,1PO5,HEM,0.4254960317
CA,1.5,5,6,GO,1PO5,HEM,0.5425595238
CA,1.5,5,6,aaScore08,1PO5,HEM,0.5131944444
CA,1.5,5,6,aaScore05,1PO5,HEM,0.5015873016
CA,1.5,5,6,SrelScore08,1PO5,HEM,0.4219246032
CA,1.5,5,6,SrelScore05,1PO5,HEM,0.4308531746
CA,1.5,5,6,SOScore08,1PO5,HEM,0.3161706349
CA,1.5,5,6,SOScore05,1PO5,HEM,0.3099206349
CA,1.5,5,6,RMSD,1NP4,HEM,0.5404761905
CA,1.5,5,6,SO,1NP4,HEM,0.3345238095
CA,1.5,5,6,Srel,1NP4,HEM,0.4632936508
CA,1.5,5,6,Tanimoto,1NP4,HEM,0.4632936508
CA,1.5,5,6,GO,1NP4,HEM,0.5020833333
CA,1.5,5,6,aaScore08,1NP4,HEM,0.500297619
CA,1.5,5,6,aaScore05,1NP4,HEM,0.5140873016
CA,1.5,5,6,SrelScore08,1NP4,HEM,0.4639880952
CA,1.5,5,6,SrelScore05,1NP4,HEM,0.4716269841
CA,1.5,5,6,SOScore08,1NP4,HEM,0.3359126984
CA,1.5,5,6,SOScore05,1NP4,HEM,0.3494047619
CA,1.5,5,6,RMSD,2CPO,HEM,0.4999007937
CA,1.5,5,6,SO,2CPO,HEM,0.2929563492
CA,1.5,5,6,Srel,2CPO,HEM,0.4081349206
CA,1.5,5,6,Tanimoto,2CPO,HEM,0.4081349206
CA,1.5,5,6,GO,2CPO,HEM,0.4911706349
CA,1.5,5,6,aaScore08,2CPO,HEM,0.5103174603
CA,1.5,5,6,aaScore05,2CPO,HEM,0.516468254
CA,1.5,5,6,SrelScore08,2CPO,HEM,0.4047619048
CA,1.5,5,6,SrelScore05,2CPO,HEM,0.4045634921
CA,1.5,5,6,SOScore08,2CPO,HEM,0.2875992063
CA,1.5,5,6,SOScore05,2CPO,HEM,0.3021825397
CA,1.5,5,6,RMSD,1QPA,HEM,0.4521825397
CA,1.5,5,6,SO,1QPA,HEM,0.356547619
CA,1.5,5,6,Srel,1QPA,HEM,0.5117063492
CA,1.5,5,6,Tanimoto,1QPA,HEM,0.5117063492
CA,1.5,5,6,GO,1QPA,HEM,0.4464285714
CA,1.5,5,6,aaScore08,1QPA,HEM,0.5898809524
CA,1.5,5,6,aaScore05,1QPA,HEM,0.6010912698
CA,1.5,5,6,SrelScore08,1QPA,HEM,0.4988095238
CA,1.5,5,6,SrelScore05,1QPA,HEM,0.4706349206
CA,1.5,5,6,SOScore08,1QPA,HEM,0.3342261905
CA,1.5,5,6,SOScore05,1QPA,HEM,0.3125
CA,1.5,5,6,RMSD,1EW0,HEM,0.4883928571
CA,1.5,5,6,SO,1EW0,HEM,0.3333333333
CA,1.5,5,6,Srel,1EW0,HEM,0.4533730159
CA,1.5,5,6,Tanimoto,1EW0,HEM,0.4533730159
CA,1.5,5,6,GO,1EW0,HEM,0.4994047619
CA,1.5,5,6,aaScore08,1EW0,HEM,0.5151785714
CA,1.5,5,6,aaScore05,1EW0,HEM,0.5118055556
CA,1.5,5,6,SrelScore08,1EW0,HEM,0.4535714286
CA,1.5,5,6,SrelScore05,1EW0,HEM,0.4601190476
CA,1.5,5,6,SOScore08,1EW0,HEM,0.3274801587
CA,1.5,5,6,SOScore05,1EW0,HEM,0.3267857143
CA,1.5,5,6,RMSD,1QLA,HEM,0.4703373016
CA,1.5,5,6,SO,1QLA,HEM,0.3859126984
CA,1.5,5,6,Srel,1QLA,HEM,0.5375992063
CA,1.5,5,6,Tanimoto,1QLA,HEM,0.5375992063
CA,1.5,5,6,GO,1QLA,HEM,0.5447420635
CA,1.5,5,6,aaScore08,1QLA,HEM,0.5673611111
CA,1.5,5,6,aaScore05,1QLA,HEM,0.5363095238
CA,1.5,5,6,SrelScore08,1QLA,HEM,0.5382936508
CA,1.5,5,6,SrelScore05,1QLA,HEM,0.5421626984
CA,1.5,5,6,SOScore08,1QLA,HEM,0.3880952381
CA,1.5,5,6,SOScore05,1QLA,HEM,0.3966269841
CA,1.5,5,6,RMSD,1D7C,HEM,0.4716269841
CA,1.5,5,6,SO,1D7C,HEM,0.355952381
CA,1.5,5,6,Srel,1D7C,HEM,0.4400793651
CA,1.5,5,6,Tanimoto,1D7C,HEM,0.4400793651
CA,1.5,5,6,GO,1D7C,HEM,0.5764880952
CA,1.5,5,6,aaScore08,1D7C,HEM,0.5594246032
CA,1.5,5,6,aaScore05,1D7C,HEM,0.5379960317
CA,1.5,5,6,SrelScore08,1D7C,HEM,0.4483134921
CA,1.5,5,6,SrelScore05,1D7C,HEM,0.4715277778
CA,1.5,5,6,SOScore08,1D7C,HEM,0.3616071429
CA,1.5,5,6,SOScore05,1D7C,HEM,0.3837301587
CA,1.5,5,6,RMSD,1SOX,HEM,0.4347222222
CA,1.5,5,6,SO,1SOX,HEM,0.3884920635
CA,1.5,5,6,Srel,1SOX,HEM,0.4445436508
CA,1.5,5,6,Tanimoto,1SOX,HEM,0.4445436508
CA,1.5,5,6,GO,1SOX,HEM,0.643452381
CA,1.5,5,6,aaScore08,1SOX,HEM,0.5637896825
CA,1.5,5,6,aaScore05,1SOX,HEM,0.5279761905
CA,1.5,5,6,SrelScore08,1SOX,HEM,0.4655753968
CA,1.5,5,6,SrelScore05,1SOX,HEM,0.5132936508
CA,1.5,5,6,SOScore08,1SOX,HEM,0.4139880952
CA,1.5,5,6,SOScore05,1SOX,HEM,0.4459325397
CA,1.5,5,6,RMSD,1PP9,HEM,0.5236111111
CA,1.5,5,6,SO,1PP9,HEM,0.3711309524
CA,1.5,5,6,Srel,1PP9,HEM,0.5035714286
CA,1.5,5,6,Tanimoto,1PP9,HEM,0.5035714286
CA,1.5,5,6,GO,1PP9,HEM,0.6313492063
CA,1.5,5,6,aaScore08,1PP9,HEM,0.4805555556
CA,1.5,5,6,aaScore05,1PP9,HEM,0.4299603175
CA,1.5,5,6,SrelScore08,1PP9,HEM,0.5202380952
CA,1.5,5,6,SrelScore05,1PP9,HEM,0.5535714286
CA,1.5,5,6,SOScore08,1PP9,HEM,0.3798611111
CA,1.5,5,6,SOScore05,1PP9,HEM,0.4106150794
CA,1.5,5,6,RMSD,1D0C,HEM,0.4079365079
CA,1.5,5,6,SO,1D0C,HEM,0.4029761905
CA,1.5,5,6,Srel,1D0C,HEM,0.4631944444
CA,1.5,5,6,Tanimoto,1D0C,HEM,0.4631944444
CA,1.5,5,6,GO,1D0C,HEM,0.6040674603
CA,1.5,5,6,aaScore08,1D0C,HEM,0.5820436508
CA,1.5,5,6,aaScore05,1D0C,HEM,0.5305555556
CA,1.5,5,6,SrelScore08,1D0C,HEM,0.4791666667
CA,1.5,5,6,SrelScore05,1D0C,HEM,0.5293650794
CA,1.5,5,6,SOScore08,1D0C,HEM,0.4263888889
CA,1.5,5,6,SOScore05,1D0C,HEM,0.4776785714
CA,1.5,5,6,RMSD,1EQG,HEM,0.4267857143
CA,1.5,5,6,SO,1EQG,HEM,0.5226190476
CA,1.5,5,6,Srel,1EQG,HEM,0.6507936508
CA,1.5,5,6,Tanimoto,1EQG,HEM,0.6507936508
CA,1.5,5,6,GO,1EQG,HEM,0.5196428571
CA,1.5,5,6,aaScore08,1EQG,HEM,0.6111111111
CA,1.5,5,6,aaScore05,1EQG,HEM,0.59375
CA,1.5,5,6,SrelScore08,1EQG,HEM,0.6473214286
CA,1.5,5,6,SrelScore05,1EQG,HEM,0.6371031746
CA,1.5,5,6,SOScore08,1EQG,HEM,0.5277777778
CA,1.5,5,6,SOScore05,1EQG,HEM,0.5265873016
CA,1.5,5,6,RMSD,1QHU,HEM,0.4856150794
CA,1.5,5,6,SO,1QHU,HEM,0.349702381
CA,1.5,5,6,Srel,1QHU,HEM,0.3523809524
CA,1.5,5,6,Tanimoto,1QHU,HEM,0.3523809524
CA,1.5,5,6,GO,1QHU,HEM,0.4725198413
CA,1.5,5,6,aaScore08,1QHU,HEM,0.5638888889
CA,1.5,5,6,aaScore05,1QHU,HEM,0.5799603175
CA,1.5,5,6,SrelScore08,1QHU,HEM,0.348015873
CA,1.5,5,6,SrelScore05,1QHU,HEM,0.3564484127
CA,1.5,5,6,SOScore08,1QHU,HEM,0.3462301587
CA,1.5,5,6,SOScore05,1QHU,HEM,0.3597222222
CA,1.5,5,6,RMSD,1NAZ,HEM,0.4191468254
